date,Consumption_km_Vehicle_0,Consumption_km_Vehicle_1,Consumption_km_Vehicle_2,Consumption_km_Vehicle_3,Consumption_km_Vehicle_4,Consumption_km_Vehicle_5,Consumption_km_Vehicle_6,Consumption_km_Vehicle_7,Consumption_km_Vehicle_8,Consumption_km_Vehicle_9
2023-01-03 16:00:00,0.260419206743887,0.5440720545018,0.2110740325612864,0.1209049010004,0.24244541025219335,0.1209049010004,0.48840015117819097,0.24642950528745364,0.1597194675767162,0.17983442626823906
2023-01-03 17:00:00,0.21305137367920043,0.3069326209428689,0.17467846830113284,0.22740006068416024,0.1209049010004,0.34448977638414247,0.4919292794270645,0.4986306860380059,0.23001249059534828,0.31498255833591665
2023-01-03 18:00:00,0.18244470434997215,0.4255279580725677,0.1209049010004,0.1209049010004,0.38044809573765265,0.1288574986868389,0.522244768936398,0.5440720545018,0.40808631088800945,0.34735943718634016
2023-01-03 19:00:00,0.0,0.3083316627225626,0.2693174766218503,0.0,0.12949759539938666,0.0,0.0,0.0,0.5227517934751211,0.0
2023-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 07:00:00,0.31177678851629403,0.0,0.0,0.31194501314657624,0.3645192938629854,0.0,0.34538860722343967,0.0,0.0,0.0
2023-01-04 08:00:00,0.13050301525000002,0.0,0.0,0.1568210557228174,0.2397772028525123,0.37109614013075504,0.4958347948720779,0.0,0.5872635686250001,0.0
2023-01-04 09:00:00,0.308297010828286,0.13050301525000002,0.3793417271652669,0.13050301525000002,0.30465606633061304,0.26820914272243224,0.5872635686250001,0.49079431059261674,0.13050301525000002,0.3422126001918478
2023-01-04 10:00:00,0.18196853503583318,0.17528266548919258,0.13050301525000002,0.22255477570779594,0.22462378695995908,0.15156212879200312,0.3459467099762248,0.2949397397183411,0.31007665825575137,0.21921524955843866
2023-01-04 11:00:00,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.26687462259168176,0.3519483137226336,0.4356006396629572,0.4715794420248792,0.5872635686250001
2023-01-04 12:00:00,0.3595277333491553,0.24850907580327322,0.13050301525000002,0.5872635686250001,0.2861362381166792,0.13050301525000002,0.5872635686250001,0.13050301525000002,0.13050301525000002,0.34552219515956445
2023-01-04 13:00:00,0.4342245551255985,0.13050301525000002,0.19458279130048448,0.43114037364260344,0.5239427323653973,0.22003978284702833,0.19521860073019992,0.4074746848914811,0.2676499396849679,0.5872635686250001
2023-01-04 14:00:00,0.4164608780763139,0.14911419743685594,0.32347565553315905,0.5210266648734371,0.13050301525000002,0.21854748934930088,0.3801137140572738,0.13050301525000002,0.532650320333981,0.546712962406555
2023-01-04 15:00:00,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.4935555844540596,0.3572731523665774,0.25696477297886794,0.540571342680109,0.16261855500794276,0.5872635686250001
2023-01-04 16:00:00,0.19548374307736233,0.13050301525000002,0.5872635686250001,0.3425505373483362,0.18288029521147212,0.5649681549619816,0.5167799133264533,0.5872635686250001,0.13050301525000002,0.5778471761339672
2023-01-04 17:00:00,0.30957593589390936,0.13050301525000002,0.347136906975267,0.3443104858513021,0.13125342833686685,0.2555491771985652,0.2965628014821282,0.46638315887684334,0.14753323589612022,0.16699386499082727
2023-01-04 18:00:00,0.42434609680161056,0.2586412792674973,0.13050301525000002,0.13050301525000002,0.17419197590299182,0.13050301525000002,0.13050301525000002,0.0,0.3951108022167591,0.2521165334721965
2023-01-04 19:00:00,0.0,0.15294731478879034,0.361231977827786,0.13050301525000002,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 20:00:00,0.0,0.42068456926967,0.0,0.13050301525000002,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 21:00:00,0.0,0.0,0.0,0.13963631409091706,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.43743971821264716,0.3529195333105441,0.0,0.0,0.4762540031324578
2023-01-05 08:00:00,0.37142723264519084,0.0,0.0,0.0,0.0,0.2988756605632755,0.17279845422098378,0.0,0.0,0.290224239959056
2023-01-05 09:00:00,0.4624319250979678,0.0,0.23359780031325234,0.12261975796040002,0.4978067556341979,0.1967018428654644,0.13865014180878046,0.21350619620258254,0.0,0.3799267575006659
2023-01-05 10:00:00,0.2233771713622975,0.17568430412721295,0.2748360367143277,0.12261975796040002,0.12261975796040002,0.5517889108218,0.46460557488182697,0.20934792292583634,0.5517889108218,0.43748192781081346
2023-01-05 11:00:00,0.40339722711014575,0.27066290367430923,0.20329995096320147,0.1682975407085684,0.13533031249045344,0.5517889108218,0.2875827165541512,0.5517889108218,0.3216182537480471,0.4802610186854454
2023-01-05 12:00:00,0.2959591156243723,0.2908908757783522,0.12261975796040002,0.12261975796040002,0.12261975796040002,0.39028333430330475,0.12261975796040002,0.41899551229960047,0.3026534107462768,0.12261975796040002
2023-01-05 13:00:00,0.12745239083853419,0.20104844835995742,0.3737280271714615,0.27862745694262825,0.2533609257684462,0.35256704618966944,0.22164456268083566,0.2842351353522611,0.3148927537660354,0.4030070388216408
2023-01-05 14:00:00,0.2959188751708807,0.29480773593837056,0.27691981939181415,0.4918107281330784,0.5517889108218,0.27178728049828516,0.5517889108218,0.1946389394622264,0.5517889108218,0.12261975796040002
2023-01-05 15:00:00,0.49286029690099,0.33172056608643796,0.3954626714165929,0.3069444100013474,0.15967868156001375,0.3385262481255843,0.4924884613164849,0.2881044270462218,0.5471077265847972,0.3087625684875508
2023-01-05 16:00:00,0.22943351725044106,0.5031089694919615,0.21856956478573242,0.16258276008837602,0.2489062712366609,0.18052001009217444,0.39097580302498136,0.3775616710662395,0.3001008124004619,0.30038302424071184
2023-01-05 17:00:00,0.49731368427927586,0.34063834133372,0.12261975796040002,0.36363826390702,0.3117343663269581,0.38031506424210965,0.3111699418291021,0.5517889108218,0.3877180441105737,0.33481234435737084
2023-01-05 18:00:00,0.12261975796040002,0.5109473922416113,0.161104080350142,0.12261975796040002,0.1997474770143138,0.32381404577342615,0.5228740802428447,0.12261975796040002,0.43528081475138575,0.5244223649821216
2023-01-05 19:00:00,0.0,0.0,0.0,0.25436225901180803,0.0,0.5517889108218,0.4388443822912435,0.23045692381921262,0.34187905524150014,0.306369303008446
2023-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.12261975796040002,0.35631549855123223,0.0,0.26223308738677803
2023-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.30822995950817605,0.0,0.0,0.24634260181939793
2023-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.29634219733439826,0.0,0.0,0.0
2023-01-06 08:00:00,0.0,0.0,0.0,0.3185763961080365,0.0,0.4930429560810876,0.4192468898053379,0.0,0.0,0.5119900503447078
2023-01-06 09:00:00,0.13306301459840003,0.0,0.13306301459840003,0.16103865240248583,0.13306301459840003,0.4701545409495923,0.43478276175617864,0.0,0.22096796241194122,0.3303949955191093
2023-01-06 10:00:00,0.21558176009011107,0.2652668016606496,0.34168754799452133,0.48644051639422436,0.34194783377897003,0.13306301459840003,0.37056086657718457,0.20989180431772803,0.3677041677692657,0.2961169231822053
2023-01-06 11:00:00,0.3203437068357317,0.13306301459840003,0.37165745611465995,0.2696902524163269,0.13306301459840003,0.5987835656928001,0.33591451543677114,0.29152213611053346,0.2474615511345924,0.343386440282262
2023-01-06 12:00:00,0.523912383329627,0.20172967453196153,0.3669896308701418,0.2673829337392097,0.13831174090637174,0.13306301459840003,0.4121262219059829,0.5978368811187039,0.3061945966581563,0.39390197607811467
2023-01-06 13:00:00,0.16134704227754298,0.31287791648268515,0.1356903414502558,0.3394288203834556,0.38826510562462885,0.13306301459840003,0.34930747535866047,0.5707109737994697,0.18879190599932774,0.35470322395832127
2023-01-06 14:00:00,0.13306301459840003,0.27093669522003966,0.25990296003645086,0.13306301459840003,0.5927683905232425,0.40329302207244755,0.46274637150587755,0.45555462469961955,0.5077755644405839,0.3759236263950614
2023-01-06 15:00:00,0.16434634695599,0.16739724241744672,0.4990758395489955,0.5172156072949003,0.13306301459840003,0.5057883803115923,0.13306301459840003,0.2005136409484904,0.5987835656928001,0.3682894402128483
2023-01-06 16:00:00,0.4217464037333125,0.13306301459840003,0.34981243065860895,0.13306301459840003,0.13306301459840003,0.32141558182451824,0.5987835656928001,0.13306301459840003,0.4162233926790165,0.5399820048310215
2023-01-06 17:00:00,0.31519238573473357,0.13306301459840003,0.28864987549403104,0.3487958702731277,0.4418791866376927,0.4630830254205252,0.20102824919422999,0.5094551200011511,0.46296130009067726,0.47859039141061976
2023-01-06 18:00:00,0.1592601045508839,0.14916543647765326,0.5987835656928001,0.25891921813479724,0.3318676472949672,0.13306301459840003,0.4146016004728862,0.4367911634893605,0.5304563424898279,0.28751681783781025
2023-01-06 19:00:00,0.0,0.2736180900236652,0.0,0.4426245494986022,0.541662438720076,0.0,0.1775537826637657,0.29310210442192147,0.0,0.0
2023-01-06 20:00:00,0.0,0.0,0.0,0.13306301459840003,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 07:00:00,0.0,0.0,0.0,0.21628241103976215,0.41365650158345263,0.33821398758421867,0.0,0.0,0.0,0.0
2023-01-07 08:00:00,0.0,0.0,0.12827563053440003,0.5772403374048001,0.49618790809744967,0.3041127599317031,0.0,0.4765892915654092,0.3226905275433008,0.0
2023-01-07 09:00:00,0.18891680218212872,0.0,0.12827563053440003,0.2623663611511916,0.39939070895472184,0.5197602474612397,0.24558434451638614,0.4476746268491419,0.12827563053440003,0.0
2023-01-07 10:00:00,0.17763254903338352,0.0,0.23441156088718765,0.26870171896748885,0.34812869174405564,0.2684649634544739,0.12827563053440003,0.49429517787354804,0.29244221375040486,0.5772403374048001
2023-01-07 11:00:00,0.12827563053440003,0.35223515713484815,0.5772403374048001,0.39490573454291,0.38044846053864884,0.5008807072337632,0.18780873422110173,0.5240395480058098,0.5772403374048001,0.174359772256473
2023-01-07 12:00:00,0.29813875644841287,0.3652695508707027,0.3857730157763581,0.237206398993253,0.3412381014913463,0.44716660868855446,0.30995353326255554,0.3968592772536323,0.45745172608768875,0.12827563053440003
2023-01-07 13:00:00,0.29199900608902246,0.42560795327906126,0.3728207236940515,0.22671004444372203,0.12827563053440003,0.4403431716484594,0.39334820173447993,0.17366500781399702,0.5456817273987332,0.5025516703646357
2023-01-07 14:00:00,0.24718455763545305,0.3267847986210643,0.270985198782642,0.29458317463580114,0.34327390961343796,0.4022048289033475,0.5772403374048001,0.39571171444560993,0.4378874672071824,0.14294763661384646
2023-01-07 15:00:00,0.20521388663322532,0.5772403374048001,0.30482759280216865,0.3457071887213811,0.2220390460652727,0.12827563053440003,0.23217856210930646,0.48184380873728866,0.22917203444527265,0.12827563053440003
2023-01-07 16:00:00,0.12827563053440003,0.26122597215412663,0.1789127834795434,0.47964303852983553,0.5478316360704749,0.22064233731509778,0.18414815739561316,0.4747903449636145,0.4478722739989169,0.12827563053440003
2023-01-07 17:00:00,0.17263579805366386,0.12989257160588663,0.1743817529731642,0.39671228510003154,0.4343185224876195,0.12827563053440003,0.5772403374048001,0.49929219147680876,0.4807389428156767,0.40592191456145765
2023-01-07 18:00:00,0.18628118886950595,0.19273476610369092,0.22162238549619193,0.0,0.21752781468835716,0.5772403374048001,0.38172340200695876,0.3888164817462955,0.5092890886107314,0.5396426027699825
2023-01-07 19:00:00,0.12827563053440003,0.0,0.12827563053440003,0.0,0.0,0.33459072261688516,0.5342568508458423,0.0,0.18150811872521416,0.23524476088045299
2023-01-07 20:00:00,0.21804868964444768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08 07:00:00,0.0,0.0,0.2806583195501435,0.0,0.3298887905550505,0.3375594464799068,0.22667033977504067,0.11765852221440001,0.0,0.0
2023-01-08 08:00:00,0.0,0.0,0.11765852221440001,0.5294633499648,0.11765852221440001,0.2001636547681346,0.37674571422577774,0.11765852221440001,0.412387938470836,0.5294633499648
2023-01-08 09:00:00,0.2139480595193132,0.11765852221440001,0.43732697449145613,0.2533464981799722,0.19570406317330327,0.12193776192522447,0.2987142640083243,0.38014915577950836,0.5294633499648,0.2010092731591582
2023-01-08 10:00:00,0.11765852221440001,0.40823259281590285,0.26091487692668425,0.11765852221440001,0.39916496104691807,0.3328496075194554,0.11765852221440001,0.29382555294667323,0.44968472867373294,0.1428735155904122
2023-01-08 11:00:00,0.2216461313058275,0.19154975193312918,0.20292327344999553,0.16983038438061288,0.39433484395333823,0.23690380867336952,0.11765852221440001,0.16527513321713974,0.18678409945236327,0.20648056089353622
2023-01-08 12:00:00,0.2355775682314006,0.11765852221440001,0.4600667156355636,0.1670251778605368,0.12669339164977458,0.5294633499648,0.11765852221440001,0.4914829213647333,0.291861903873202,0.5294633499648
