date,Distance_km_Vehicle_0,Distance_km_Vehicle_1,Distance_km_Vehicle_10,Distance_km_Vehicle_11,Distance_km_Vehicle_12,Distance_km_Vehicle_13,Distance_km_Vehicle_14,Distance_km_Vehicle_15,Distance_km_Vehicle_16,Distance_km_Vehicle_17,Distance_km_Vehicle_18,Distance_km_Vehicle_19,Distance_km_Vehicle_2,Distance_km_Vehicle_20,Distance_km_Vehicle_21,Distance_km_Vehicle_22,Distance_km_Vehicle_23,Distance_km_Vehicle_24,Distance_km_Vehicle_25,Distance_km_Vehicle_26,Distance_km_Vehicle_27,Distance_km_Vehicle_28,Distance_km_Vehicle_29,Distance_km_Vehicle_3,Distance_km_Vehicle_30,Distance_km_Vehicle_31,Distance_km_Vehicle_32,Distance_km_Vehicle_33,Distance_km_Vehicle_34,Distance_km_Vehicle_35,Distance_km_Vehicle_36,Distance_km_Vehicle_37,Distance_km_Vehicle_38,Distance_km_Vehicle_39,Distance_km_Vehicle_4,Distance_km_Vehicle_40,Distance_km_Vehicle_41,Distance_km_Vehicle_42,Distance_km_Vehicle_43,Distance_km_Vehicle_44,Distance_km_Vehicle_45,Distance_km_Vehicle_46,Distance_km_Vehicle_47,Distance_km_Vehicle_48,Distance_km_Vehicle_49,Distance_km_Vehicle_5,Distance_km_Vehicle_50,Distance_km_Vehicle_51,Distance_km_Vehicle_52,Distance_km_Vehicle_53,Distance_km_Vehicle_54,Distance_km_Vehicle_55,Distance_km_Vehicle_56,Distance_km_Vehicle_57,Distance_km_Vehicle_58,Distance_km_Vehicle_59,Distance_km_Vehicle_6,Distance_km_Vehicle_60,Distance_km_Vehicle_61,Distance_km_Vehicle_62,Distance_km_Vehicle_63,Distance_km_Vehicle_64,Distance_km_Vehicle_65,Distance_km_Vehicle_66,Distance_km_Vehicle_67,Distance_km_Vehicle_68,Distance_km_Vehicle_69,Distance_km_Vehicle_7,Distance_km_Vehicle_70,Distance_km_Vehicle_71,Distance_km_Vehicle_72,Distance_km_Vehicle_73,Distance_km_Vehicle_74,Distance_km_Vehicle_75,Distance_km_Vehicle_76,Distance_km_Vehicle_77,Distance_km_Vehicle_78,Distance_km_Vehicle_79,Distance_km_Vehicle_8,Distance_km_Vehicle_80,Distance_km_Vehicle_81,Distance_km_Vehicle_82,Distance_km_Vehicle_83,Distance_km_Vehicle_84,Distance_km_Vehicle_85,Distance_km_Vehicle_86,Distance_km_Vehicle_87,Distance_km_Vehicle_88,Distance_km_Vehicle_89,Distance_km_Vehicle_9,Distance_km_Vehicle_90,Distance_km_Vehicle_91,Distance_km_Vehicle_92,Distance_km_Vehicle_93,Distance_km_Vehicle_94,Distance_km_Vehicle_95,Distance_km_Vehicle_96,Distance_km_Vehicle_97,Distance_km_Vehicle_98,Distance_km_Vehicle_99
2023-04-12 16:00:00,6.300082460444244,4.253852579024949,6.370641787020108,5.623208992980404,6.971284773974835,5.799450752364529,5.987822013014219,9.080519926462348,5.571712648037529,6.18379803083161,4.901941537512157,6.072793987910901,4.28589509460412,4.031941111499722,5.97378170340708,4.694335577351296,7.987555110672131,6.52195342522866,6.66073621047497,8.17595202838671,6.430110324819446,6.331670993644088,8.143347717639237,5.750247883216404,7.142463658975127,7.0613755759004135,4.813482059002408,7.590234624559098,6.091194295366436,7.212030155426411,12.084085392241809,7.825609949681131,4.902800182123985,5.0025823703339345,8.212418499711857,5.860609030155164,6.18421032778896,5.960619644687611,6.035086754574142,5.150754829941751,7.223496352410045,5.221207026894987,6.601575178329297,4.511669399635353,10.780634102004678,6.180734416817715,5.821665331960526,5.151860102006223,6.41588019470965,7.643408758822821,7.567772277371742,6.582714047301123,8.081925761694071,7.7698128753837,7.096666627569822,5.98255646221328,5.549144681208668,8.59163562548532,8.412185935394813,5.405692318802174,7.3902800433710025,8.16177045961667,6.525514568690584,5.254993491260668,7.062483774164109,7.239926477843999,8.277321741032482,4.217580972123499,4.6338510312598356,5.734968056858916,7.983982332744197,5.655504448510761,6.033558026968018,3.4305879200233416,5.985055200478694,6.568384008868751,5.364429951129526,7.031064722074404,8.713065252250136,5.220180677581493,5.232193237961587,7.661686908212881,5.768883062393847,5.787944682702135,4.2649260913708,5.577682754859397,6.285405125927068,4.996414044823192,5.2218199116060084,6.999531871668439,6.156549770868295,7.466091202081747,5.498953338623031,4.180789716091068,4.561902681098307,4.270848012274346,4.569444057180106,5.7089026421714815,4.495666116974847,7.169201419078601
2023-04-12 17:00:00,6.300082460444244,4.253852579024949,6.370641787020108,5.623208992980404,6.971284773974835,5.799450752364529,5.987822013014219,9.080519926462348,5.571712648037529,6.18379803083161,4.901941537512157,6.072793987910901,4.28589509460412,4.031941111499722,5.97378170340708,4.694335577351296,7.987555110672131,6.52195342522866,6.66073621047497,8.17595202838671,6.430110324819446,6.331670993644088,8.143347717639237,5.750247883216404,7.142463658975127,7.0613755759004135,4.813482059002408,7.590234624559098,6.091194295366436,7.212030155426411,12.084085392241809,7.825609949681131,4.902800182123985,5.0025823703339345,8.212418499711857,5.860609030155164,6.18421032778896,5.960619644687611,6.035086754574142,5.150754829941751,7.223496352410045,5.221207026894987,6.601575178329297,4.511669399635353,10.780634102004678,6.180734416817715,5.821665331960526,5.151860102006223,6.41588019470965,7.643408758822821,7.567772277371742,6.582714047301123,8.081925761694071,7.7698128753837,7.096666627569822,5.98255646221328,5.549144681208668,8.59163562548532,8.412185935394813,5.405692318802174,7.3902800433710025,8.16177045961667,6.525514568690584,5.254993491260668,7.062483774164109,7.239926477843999,8.277321741032482,4.217580972123499,4.6338510312598356,5.734968056858916,7.983982332744197,5.655504448510761,6.033558026968018,3.4305879200233416,5.985055200478694,6.568384008868751,5.364429951129526,7.031064722074404,8.713065252250136,5.220180677581493,5.232193237961587,7.661686908212881,5.768883062393847,5.787944682702135,4.2649260913708,5.577682754859397,6.285405125927068,4.996414044823192,5.2218199116060084,6.999531871668439,6.156549770868295,7.466091202081747,5.498953338623031,4.180789716091068,4.561902681098307,4.270848012274346,4.569444057180106,5.7089026421714815,4.495666116974847,7.169201419078601
2023-04-12 18:00:00,6.300082460444244,4.253852579024949,6.370641787020108,5.623208992980404,6.971284773974835,5.799450752364529,5.987822013014219,9.080519926462348,5.571712648037529,6.18379803083161,4.901941537512157,6.072793987910901,4.28589509460412,4.031941111499722,5.97378170340708,4.694335577351296,7.987555110672131,6.52195342522866,6.66073621047497,8.17595202838671,6.430110324819446,6.331670993644088,8.143347717639237,5.750247883216404,7.142463658975127,7.0613755759004135,4.813482059002408,0.0,6.091194295366436,7.212030155426411,12.084085392241809,7.825609949681131,4.902800182123985,5.0025823703339345,8.212418499711857,5.860609030155164,6.18421032778896,5.960619644687611,6.035086754574142,5.150754829941751,0.0,5.221207026894987,0.0,4.511669399635353,10.780634102004678,6.180734416817715,5.821665331960526,5.151860102006223,6.41588019470965,7.643408758822821,7.567772277371742,6.582714047301123,8.081925761694071,7.7698128753837,7.096666627569822,5.98255646221328,5.549144681208668,8.59163562548532,0.0,5.405692318802174,7.3902800433710025,8.16177045961667,6.525514568690584,5.254993491260668,7.062483774164109,7.239926477843999,8.277321741032482,4.217580972123499,4.6338510312598356,5.734968056858916,7.983982332744197,5.655504448510761,0.0,3.4305879200233416,5.985055200478694,6.568384008868751,5.364429951129526,7.031064722074404,0.0,5.220180677581493,5.232193237961587,7.661686908212881,5.768883062393847,5.787944682702135,4.2649260913708,5.577682754859397,6.285405125927068,4.996414044823192,5.2218199116060084,6.999531871668439,6.156549770868295,7.466091202081747,5.498953338623031,4.180789716091068,4.561902681098307,4.270848012274346,4.569444057180106,5.7089026421714815,4.495666116974847,0.0
2023-04-12 19:00:00,6.300082460444244,4.253852579024949,6.370641787020108,5.623208992980404,0.0,5.799450752364529,5.987822013014219,0.0,0.0,0.0,4.901941537512157,6.072793987910901,4.28589509460412,4.031941111499722,5.97378170340708,0.0,0.0,6.52195342522866,6.66073621047497,8.17595202838671,0.0,6.331670993644088,8.143347717639237,5.750247883216404,0.0,0.0,4.813482059002408,0.0,6.091194295366436,0.0,12.084085392241809,0.0,4.902800182123985,5.0025823703339345,0.0,0.0,0.0,5.960619644687611,6.035086754574142,5.150754829941751,0.0,0.0,0.0,4.511669399635353,0.0,6.180734416817715,5.821665331960526,0.0,0.0,0.0,0.0,0.0,8.081925761694071,7.7698128753837,7.096666627569822,5.98255646221328,5.549144681208668,0.0,0.0,5.405692318802174,7.3902800433710025,0.0,6.525514568690584,0.0,7.062483774164109,0.0,0.0,4.217580972123499,4.6338510312598356,5.734968056858916,0.0,0.0,0.0,3.4305879200233416,5.985055200478694,6.568384008868751,5.364429951129526,7.031064722074404,0.0,5.220180677581493,5.232193237961587,0.0,5.768883062393847,5.787944682702135,4.2649260913708,5.577682754859397,0.0,0.0,5.2218199116060084,0.0,6.156549770868295,0.0,0.0,4.180789716091068,4.561902681098307,4.270848012274346,0.0,0.0,0.0,0.0
2023-04-12 20:00:00,0.0,0.0,0.0,5.623208992980404,0.0,0.0,5.987822013014219,0.0,0.0,0.0,0.0,6.072793987910901,4.28589509460412,0.0,0.0,0.0,0.0,6.52195342522866,0.0,0.0,0.0,6.331670993644088,0.0,5.750247883216404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0025823703339345,0.0,0.0,0.0,5.960619644687611,6.035086754574142,5.150754829941751,0.0,0.0,0.0,0.0,0.0,6.180734416817715,5.821665331960526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.405692318802174,7.3902800433710025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6338510312598356,5.734968056858916,0.0,0.0,0.0,3.4305879200233416,0.0,6.568384008868751,5.364429951129526,0.0,0.0,5.220180677581493,0.0,0.0,0.0,0.0,0.0,5.577682754859397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.270848012274346,0.0,0.0,0.0,0.0
2023-04-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0025823703339345,0.0,0.0,0.0,0.0,6.035086754574142,5.150754829941751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4305879200233416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.270848012274346,0.0,0.0,0.0,0.0
2023-04-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.502882536135806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.059551948273731,0.0,0.0,0.0
2023-04-13 07:00:00,0.0,9.121201275594228,0.0,0.0,0.0,0.0,0.0,0.0,5.196703091813583,0.0,0.0,0.0,5.207689022856443,0.0,5.502882536135806,0.0,0.0,0.0,0.0,0.0,0.0,4.024794330427579,0.0,3.7130046713633713,7.143927645129586,0.0,0.0,0.0,0.0,0.0,4.547656722833228,0.0,0.0,7.945440895962446,0.0,0.0,5.6684203011746215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.099377965384589,0.0,5.475391925936993,0.0,0.0,0.0,0.0,0.0,0.0,4.652871165510515,0.0,5.158109164139568,0.0,0.0,0.0,0.0,5.2105677360547515,6.83263085455243,0.0,0.0,0.0,0.0,4.924137797510832,0.0,0.0,0.0,0.0,0.0,4.221088087174873,0.0,0.0,4.73723076763123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.059551948273731,0.0,5.1469640377233725,0.0
2023-04-13 08:00:00,0.0,9.121201275594228,8.413802081020695,0.0,7.6588771556713695,5.983843240373492,4.804962916176963,5.886013797636756,5.196703091813583,0.0,0.0,7.660909268465836,5.207689022856443,0.0,5.502882536135806,5.369593874947094,0.0,0.0,0.0,5.956381776461063,0.0,4.024794330427579,7.627485348611273,3.7130046713633713,7.143927645129586,0.0,8.876104601000035,8.687776072310799,0.0,0.0,4.547656722833228,5.616024453848601,5.4033872753857075,7.945440895962446,0.0,7.562951829487908,5.6684203011746215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34559547646326,0.0,0.0,0.0,0.0,0.0,9.099377965384589,0.0,5.475391925936993,0.0,0.0,0.0,0.0,6.9156354112730645,0.0,4.652871165510515,0.0,5.158109164139568,5.411609951432479,0.0,5.766583028735317,0.0,5.2105677360547515,6.83263085455243,4.012452972952261,6.234748132792565,0.0,0.0,4.924137797510832,5.936086109777611,0.0,0.0,0.0,0.0,4.221088087174873,7.766174866116871,0.0,4.73723076763123,0.0,0.0,0.0,0.0,0.0,0.0,5.599560862214263,5.247884090211531,0.0,5.599391999805164,0.0,6.029166741914255,0.0,4.426074754788412,6.059551948273731,5.2417678022914735,5.1469640377233725,0.0
2023-04-13 09:00:00,6.453604215837751,9.121201275594228,8.413802081020695,6.170789067979532,7.6588771556713695,5.983843240373492,4.804962916176963,5.886013797636756,5.196703091813583,0.0,9.692832052603606,7.660909268465836,5.207689022856443,5.186571602062814,5.502882536135806,5.369593874947094,0.0,5.33129237537429,0.0,5.956381776461063,0.0,4.024794330427579,7.627485348611273,3.7130046713633713,7.143927645129586,10.089740076809486,8.876104601000035,8.687776072310799,5.656446249659705,6.9653819442012415,4.547656722833228,5.616024453848601,5.4033872753857075,7.945440895962446,0.0,7.562951829487908,5.6684203011746215,0.0,6.105630493195794,0.0,0.0,0.0,8.418600827330442,5.753100062443409,5.34559547646326,7.562834527751686,5.490442780858638,6.433085349830519,10.175385669783234,0.0,9.099377965384589,11.279496547420198,5.475391925936993,6.135578068652915,6.325688720284799,6.103837318527066,0.0,6.9156354112730645,0.0,4.652871165510515,4.805176043799506,5.158109164139568,5.411609951432479,5.31131666621437,5.766583028735317,5.138860511544072,5.2105677360547515,6.83263085455243,4.012452972952261,6.234748132792565,6.992623604102887,0.0,4.924137797510832,5.936086109777611,7.274418206969571,5.133655048534267,5.613706759821914,8.13084129394291,4.221088087174873,7.766174866116871,0.0,4.73723076763123,8.114317606615485,0.0,4.229985950989408,6.799202210867558,0.0,8.056924760318713,5.599560862214263,5.247884090211531,5.94653909517414,5.599391999805164,0.0,6.029166741914255,0.0,4.426074754788412,6.059551948273731,5.2417678022914735,5.1469640377233725,0.0
2023-04-13 10:00:00,6.453604215837751,9.121201275594228,8.413802081020695,6.170789067979532,7.6588771556713695,5.983843240373492,4.804962916176963,5.886013797636756,5.196703091813583,10.844137033055423,9.692832052603606,7.660909268465836,5.207689022856443,5.186571602062814,5.502882536135806,5.369593874947094,9.671013479425557,5.33129237537429,5.070998208851141,5.956381776461063,7.718172345467807,4.024794330427579,7.627485348611273,3.7130046713633713,7.143927645129586,10.089740076809486,8.876104601000035,8.687776072310799,5.656446249659705,6.9653819442012415,4.547656722833228,5.616024453848601,5.4033872753857075,7.945440895962446,7.614831005202524,7.562951829487908,5.6684203011746215,9.48302240298342,6.105630493195794,7.790384763071924,7.72456530651991,8.874718934958828,8.418600827330442,5.753100062443409,5.34559547646326,7.562834527751686,5.490442780858638,6.433085349830519,10.175385669783234,7.563133039458679,9.099377965384589,11.279496547420198,5.475391925936993,6.135578068652915,6.325688720284799,6.103837318527066,8.662260059664908,6.9156354112730645,8.061712467612956,4.652871165510515,4.805176043799506,5.158109164139568,5.411609951432479,5.31131666621437,5.766583028735317,5.138860511544072,5.2105677360547515,6.83263085455243,4.012452972952261,6.234748132792565,6.992623604102887,10.68783323098026,4.924137797510832,5.936086109777611,7.274418206969571,5.133655048534267,5.613706759821914,8.13084129394291,4.221088087174873,7.766174866116871,4.906985158623224,4.73723076763123,8.114317606615485,7.641694925469063,4.229985950989408,6.799202210867558,5.68512283228773,8.056924760318713,5.599560862214263,5.247884090211531,5.94653909517414,5.599391999805164,7.862383674794042,6.029166741914255,8.309438826753642,4.426074754788412,6.059551948273731,5.2417678022914735,5.1469640377233725,9.073504615438937
2023-04-13 11:00:00,6.453604215837751,9.121201275594228,8.413802081020695,6.170789067979532,7.6588771556713695,5.983843240373492,4.804962916176963,5.886013797636756,5.196703091813583,10.844137033055423,9.692832052603606,7.660909268465836,5.207689022856443,5.186571602062814,5.502882536135806,5.369593874947094,9.671013479425557,5.33129237537429,5.070998208851141,5.956381776461063,7.718172345467807,4.024794330427579,7.627485348611273,3.7130046713633713,7.143927645129586,10.089740076809486,8.876104601000035,8.687776072310799,5.656446249659705,6.9653819442012415,4.547656722833228,5.616024453848601,5.4033872753857075,7.945440895962446,7.614831005202524,7.562951829487908,5.6684203011746215,9.48302240298342,6.105630493195794,7.790384763071924,7.72456530651991,8.874718934958828,8.418600827330442,5.753100062443409,5.34559547646326,7.562834527751686,5.490442780858638,6.433085349830519,10.175385669783234,7.563133039458679,9.099377965384589,11.279496547420198,5.475391925936993,6.135578068652915,6.325688720284799,6.103837318527066,8.662260059664908,6.9156354112730645,8.061712467612956,4.652871165510515,4.805176043799506,5.158109164139568,5.411609951432479,5.31131666621437,5.766583028735317,5.138860511544072,5.2105677360547515,6.83263085455243,4.012452972952261,6.234748132792565,6.992623604102887,10.68783323098026,4.924137797510832,5.936086109777611,7.274418206969571,5.133655048534267,5.613706759821914,8.13084129394291,4.221088087174873,7.766174866116871,4.906985158623224,4.73723076763123,8.114317606615485,7.641694925469063,4.229985950989408,6.799202210867558,5.68512283228773,8.056924760318713,5.599560862214263,5.247884090211531,5.94653909517414,5.599391999805164,7.862383674794042,6.029166741914255,8.309438826753642,4.426074754788412,6.059551948273731,5.2417678022914735,5.1469640377233725,9.073504615438937
2023-04-13 12:00:00,6.453604215837751,9.121201275594228,8.413802081020695,6.170789067979532,7.6588771556713695,5.983843240373492,4.804962916176963,5.886013797636756,5.196703091813583,10.844137033055423,9.692832052603606,7.660909268465836,5.207689022856443,5.186571602062814,5.502882536135806,5.369593874947094,9.671013479425557,5.33129237537429,5.070998208851141,5.956381776461063,7.718172345467807,4.024794330427579,7.627485348611273,3.7130046713633713,7.143927645129586,10.089740076809486,8.876104601000035,8.687776072310799,5.656446249659705,6.9653819442012415,4.547656722833228,5.616024453848601,5.4033872753857075,7.945440895962446,7.614831005202524,7.562951829487908,5.6684203011746215,9.48302240298342,6.105630493195794,7.790384763071924,7.72456530651991,8.874718934958828,8.418600827330442,5.753100062443409,5.34559547646326,7.562834527751686,5.490442780858638,6.433085349830519,10.175385669783234,7.563133039458679,9.099377965384589,11.279496547420198,5.475391925936993,6.135578068652915,6.325688720284799,6.103837318527066,8.662260059664908,6.9156354112730645,8.061712467612956,4.652871165510515,4.805176043799506,5.158109164139568,5.411609951432479,5.31131666621437,5.766583028735317,5.138860511544072,5.2105677360547515,6.83263085455243,4.012452972952261,6.234748132792565,6.992623604102887,10.68783323098026,4.924137797510832,5.936086109777611,7.274418206969571,5.133655048534267,5.613706759821914,8.13084129394291,4.221088087174873,7.766174866116871,4.906985158623224,4.73723076763123,8.114317606615485,7.641694925469063,4.229985950989408,6.799202210867558,5.68512283228773,8.056924760318713,5.599560862214263,5.247884090211531,5.94653909517414,5.599391999805164,7.862383674794042,6.029166741914255,8.309438826753642,4.426074754788412,6.059551948273731,5.2417678022914735,5.1469640377233725,9.073504615438937
