date,Consumption_km_Vehicle_0,Consumption_km_Vehicle_1,Consumption_km_Vehicle_10,Consumption_km_Vehicle_11,Consumption_km_Vehicle_12,Consumption_km_Vehicle_13,Consumption_km_Vehicle_14,Consumption_km_Vehicle_15,Consumption_km_Vehicle_16,Consumption_km_Vehicle_17,Consumption_km_Vehicle_18,Consumption_km_Vehicle_19,Consumption_km_Vehicle_2,Consumption_km_Vehicle_20,Consumption_km_Vehicle_21,Consumption_km_Vehicle_22,Consumption_km_Vehicle_23,Consumption_km_Vehicle_24,Consumption_km_Vehicle_25,Consumption_km_Vehicle_26,Consumption_km_Vehicle_27,Consumption_km_Vehicle_28,Consumption_km_Vehicle_29,Consumption_km_Vehicle_3,Consumption_km_Vehicle_30,Consumption_km_Vehicle_31,Consumption_km_Vehicle_32,Consumption_km_Vehicle_33,Consumption_km_Vehicle_34,Consumption_km_Vehicle_35,Consumption_km_Vehicle_36,Consumption_km_Vehicle_37,Consumption_km_Vehicle_38,Consumption_km_Vehicle_39,Consumption_km_Vehicle_4,Consumption_km_Vehicle_40,Consumption_km_Vehicle_41,Consumption_km_Vehicle_42,Consumption_km_Vehicle_43,Consumption_km_Vehicle_44,Consumption_km_Vehicle_45,Consumption_km_Vehicle_46,Consumption_km_Vehicle_47,Consumption_km_Vehicle_48,Consumption_km_Vehicle_49,Consumption_km_Vehicle_5,Consumption_km_Vehicle_50,Consumption_km_Vehicle_51,Consumption_km_Vehicle_52,Consumption_km_Vehicle_53,Consumption_km_Vehicle_54,Consumption_km_Vehicle_55,Consumption_km_Vehicle_56,Consumption_km_Vehicle_57,Consumption_km_Vehicle_58,Consumption_km_Vehicle_59,Consumption_km_Vehicle_6,Consumption_km_Vehicle_60,Consumption_km_Vehicle_61,Consumption_km_Vehicle_62,Consumption_km_Vehicle_63,Consumption_km_Vehicle_64,Consumption_km_Vehicle_65,Consumption_km_Vehicle_66,Consumption_km_Vehicle_67,Consumption_km_Vehicle_68,Consumption_km_Vehicle_69,Consumption_km_Vehicle_7,Consumption_km_Vehicle_70,Consumption_km_Vehicle_71,Consumption_km_Vehicle_72,Consumption_km_Vehicle_73,Consumption_km_Vehicle_74,Consumption_km_Vehicle_75,Consumption_km_Vehicle_76,Consumption_km_Vehicle_77,Consumption_km_Vehicle_78,Consumption_km_Vehicle_79,Consumption_km_Vehicle_8,Consumption_km_Vehicle_80,Consumption_km_Vehicle_81,Consumption_km_Vehicle_82,Consumption_km_Vehicle_83,Consumption_km_Vehicle_84,Consumption_km_Vehicle_85,Consumption_km_Vehicle_86,Consumption_km_Vehicle_87,Consumption_km_Vehicle_88,Consumption_km_Vehicle_89,Consumption_km_Vehicle_9,Consumption_km_Vehicle_90,Consumption_km_Vehicle_91,Consumption_km_Vehicle_92,Consumption_km_Vehicle_93,Consumption_km_Vehicle_94,Consumption_km_Vehicle_95,Consumption_km_Vehicle_96,Consumption_km_Vehicle_97,Consumption_km_Vehicle_98,Consumption_km_Vehicle_99
2023-04-07 16:00:00,0.5392197743328001,0.32246713027471385,0.12512532400261359,0.3032633323164759,0.4599078575626762,0.11982661651840001,0.11982661651840001,0.15283259588667295,0.3424903968389315,0.3517419035905475,0.5392197743328001,0.4581940300138467,0.11982661651840001,0.2955055370151422,0.2662753859371012,0.34204009447452677,0.4086527098245218,0.1862236664166261,0.42267835148413874,0.2434253819778247,0.11982661651840001,0.15353278531519593,0.1507866450751598,0.11982661651840001,0.4670156228066241,0.2921178908943071,0.22987840520405703,0.38419828646489423,0.42636363402401695,0.11982661651840001,0.33110464711203,0.11982661651840001,0.19166714018767309,0.424263110956017,0.352557309281465,0.41674053370363484,0.31269240581522634,0.11982661651840001,0.11982661651840001,0.11982661651840001,0.3677547664622059,0.32135593563341575,0.2717413455568942,0.2623946670325967,0.2714352633670553,0.11982661651840001,0.2127944933778124,0.43117083175579407,0.5392197743328001,0.21916061940827045,0.13532630181153374,0.5392197743328001,0.4876852278307721,0.2504950631268819,0.4045402778668151,0.24467310940924014,0.11982661651840001,0.3239973443387567,0.5319454156833663,0.26972881379072,0.5392197743328001,0.4371231507920235,0.15495954441894516,0.11982661651840001,0.23858701999326698,0.39804339302100666,0.25510452358498864,0.11982661651840001,0.4383295061019771,0.36999147445081315,0.4769621510761385,0.2976444966637822,0.38327501643886225,0.39242755240058563,0.38640904590761993,0.45279410433741396,0.1764378795200728,0.11982661651840001,0.40284914726111626,0.23702658330437665,0.25097032067641567,0.23558429120267607,0.12248622052517975,0.5392197743328001,0.5392197743328001,0.49785629971848233,0.5392197743328001,0.3614615496008721,0.3975092828807803,0.11982661651840001,0.3458346774088883,0.11982661651840001,0.21739271702048485,0.25655748428237785,0.11982661651840001,0.2285739986176694,0.11982661651840001,0.31412359803528356,0.32345044472286943,0.5392197743328001
2023-04-07 17:00:00,0.1377768866611834,0.11982661651840001,0.18474451290071003,0.18029003919073566,0.22367809108464284,0.35378616889179537,0.11982661651840001,0.11982661651840001,0.11982661651840001,0.11982661651840001,0.16986472081119128,0.3240108011186738,0.11982661651840001,0.2791881142522041,0.42737931974253573,0.3781990876273252,0.4285501416745743,0.3698886381808533,0.15719534242211988,0.34432968714732237,0.11982661651840001,0.38767401179686306,0.3238749791570581,0.11982661651840001,0.11982661651840001,0.11982661651840001,0.5392197743328001,0.29416323143524997,0.2599216365349925,0.11982661651840001,0.11982661651840001,0.11982661651840001,0.3403800966375525,0.3571988268228767,0.11982661651840001,0.11982661651840001,0.39452833800712706,0.25592760804613246,0.2521929776252809,0.24536725669082052,0.26604631326129524,0.11982661651840001,0.47582423197452933,0.28292373608825877,0.33158224786426127,0.11982661651840001,0.11982661651840001,0.27575499822604815,0.27204950388763677,0.4004561419402627,0.2972768304855489,0.13678028680112284,0.518121141399332,0.36733844157647744,0.32833475717800964,0.3640435636940108,0.2973899870786233,0.4383474280436593,0.11982661651840001,0.4006869457407659,0.4088277861720058,0.16661368974940907,0.34788205376486997,0.3736368044686213,0.18226427198873416,0.27655150134667983,0.3458374958789034,0.11982661651840001,0.5392197743328001,0.11982661651840001,0.26788008894072607,0.4923969273389461,0.323027646549359,0.1263053821730406,0.49476112400095584,0.11982661651840001,0.5392197743328001,0.2734876045721669,0.11982661651840001,0.41562502614068875,0.3553419962758257,0.5392197743328001,0.4455389903877041,0.24269310889206125,0.4534102170646369,0.48490194378302265,0.4287291473278563,0.38881274820082645,0.3568093783802718,0.30647561290094305,0.19155832347132046,0.11982661651840001,0.37447730314441424,0.11982661651840001,0.11982661651840001,0.23187348090154214,0.11982661651840001,0.370462427470186,0.23272845313617638,0.3780519370586645
2023-04-07 18:00:00,0.2602529297076896,0.11986815736866711,0.19441849399363373,0.18637310216946482,0.3877654668403455,0.18724842745160716,0.5392197743328001,0.11982661651840001,0.304161468300095,0.29088846954253283,0.1731320240035357,0.1408710451414513,0.11982661651840001,0.2892365863499008,0.11982661651840001,0.2594722052451407,0.2462159317570315,0.3687122762945418,0.2938922256334055,0.11982661651840001,0.1937546336828586,0.11982661651840001,0.28267885635972123,0.282736369974379,0.46099724967361844,0.11982661651840001,0.11982661651840001,0.20148240797153213,0.330216283127001,0.11982661651840001,0.11982661651840001,0.11982661651840001,0.11982661651840001,0.3118165336314864,0.11982661651840001,0.44209643301042545,0.44833846511062425,0.11982661651840001,0.0,0.48204564222977925,0.33014113346066737,0.20764125607491576,0.14968400663218265,0.30842755213531203,0.24638415936221345,0.11982661651840001,0.25101682824444543,0.3312581949693813,0.5392197743328001,0.330471465387324,0.31665213639121825,0.22524821129127945,0.3059198723724311,0.2575100525200267,0.12869667382142588,0.27808719302574636,0.2635890263452899,0.21693631131825808,0.5392197743328001,0.5392197743328001,0.489871619747388,0.2691074884331753,0.13559585334432034,0.5149123265253602,0.11982661651840001,0.33573490962603664,0.36056023215145605,0.5392197743328001,0.11982661651840001,0.1825485423357362,0.40912389201331056,0.5392197743328001,0.11982661651840001,0.4031765860991315,0.43524219066638437,0.5373025752840627,0.5392197743328001,0.11982661651840001,0.5392197743328001,0.281131939164612,0.33407237946059853,0.25434056189939985,0.11982661651840001,0.41530885990367966,0.42801803712577685,0.25830912184815247,0.2778907550261091,0.5392197743328001,0.20380431968813198,0.11982661651840001,0.11982661651840001,0.5392197743328001,0.3306777969265506,0.31098012430343475,0.5385532029343698,0.30037736882846905,0.47203304064192697,0.11982661651840001,0.33775044574197477,0.2461108921709825
2023-04-07 19:00:00,0.48229974517006585,0.0,0.11982661651840001,0.0,0.11982661651840001,0.4124151188119733,0.0,0.11982661651840001,0.11982661651840001,0.0,0.4192740621183236,0.4253159251588571,0.0,0.0,0.0,0.0,0.0,0.21357128399042002,0.5047281857341837,0.0,0.37491041621791854,0.18085529236424167,0.0,0.0,0.0,0.11982661651840001,0.0,0.25085040595609465,0.27171745420040666,0.14381879114418075,0.5114480336875806,0.0,0.11982661651840001,0.0,0.45652050636017355,0.31491270880229605,0.0,0.31493124197622024,0.0,0.11982661651840001,0.0,0.4140633393945812,0.0,0.0,0.4583895351158071,0.0,0.0,0.0,0.2538128493323727,0.0,0.0,0.0,0.2615618207389476,0.0,0.0,0.4635821282369891,0.0,0.0,0.13187206518198344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11982661651840001,0.0,0.2571308309577746,0.2265525544698932,0.0,0.298365029580268,0.4696492514259983,0.5191369981035758,0.29312509062490394,0.4296842856932852,0.0,0.0,0.5277351764280694,0.0,0.0,0.0,0.5392197743328001,0.42953690553581136,0.5392197743328001,0.19759869739030456,0.0,0.0,0.0,0.16834090569704535,0.4238138191733318,0.0,0.0,0.0,0.11982661651840001,0.0
2023-04-07 20:00:00,0.0,0.0,0.5025606713915919,0.0,0.5392197743328001,0.0,0.0,0.0,0.5392197743328001,0.0,0.2519126268804768,0.30683478099376704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2008190477541974,0.0,0.0,0.0,0.4863765094671093,0.11982661651840001,0.0,0.0,0.0,0.3471146546631948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331172211584875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4538633595377785,0.0,0.0,0.0,0.0,0.0,0.45136071294956287,0.0,0.0,0.5392197743328001,0.0,0.0,0.31235243476457036,0.0,0.0,0.0,0.11982661651840001,0.0,0.3941350410162774,0.0,0.0,0.0,0.0,0.0,0.12002616238728493,0.0,0.0,0.0,0.0,0.0
2023-04-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11982661651840001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11982661651840001,0.0,0.0,0.0,0.0,0.0
2023-04-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11569828124999999,0.0,0.0,0.0,0.0,0.0,0.3249583896465734,0.11569828124999999,0.27896969889154305,0.0,0.0,0.0,0.0,0.0,0.5206422656249999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30253160101746185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1543063700062339,0.2865572734572887,0.0,0.0,0.0,0.0,0.0,0.21180150688166083,0.44533720378594915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25323202591873334,0.0,0.0,0.0,0.0,0.11569828124999999,0.0,0.0,0.0,0.0,0.0,0.11569828124999999,0.4446392398372575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46380601246859415,0.0,0.0,0.32789872107420653,0.0,0.0,0.0,0.42708734354691674,0.0,0.0,0.0,0.5206422656249999,0.0,0.31700121961331573,0.0,0.0
2023-04-08 08:00:00,0.0,0.0,0.2294509335520101,0.11990932355776,0.0,0.0,0.23401174251930476,0.15341026857229442,0.4692790909965615,0.3270900984278845,0.1245456570586177,0.0,0.0,0.11569828124999999,0.0,0.3713152560072458,0.3974642122459293,0.31859049309395304,0.19645434716045157,0.3702421269060168,0.0,0.0,0.11569828124999999,0.2591818808552237,0.0,0.32383510236784374,0.33564966879052044,0.0,0.0,0.5076028470724656,0.184853987063158,0.23223804072357018,0.0,0.21108664351764259,0.22054309770554698,0.0,0.5206422656249999,0.0,0.19405633631597247,0.11569828124999999,0.2769880108082199,0.16144691427579538,0.11569828124999999,0.28867409531633037,0.18479979312862074,0.0,0.31256046142847177,0.0,0.5206422656249999,0.5206422656249999,0.16306365404549858,0.0,0.0,0.38294766380456424,0.38287816430572136,0.1646473869572147,0.0,0.4418804437045142,0.3175425604557282,0.2192322489851987,0.27060472610058495,0.3396197651276379,0.35139243674775655,0.3584421885947029,0.5206422656249999,0.47738438198696725,0.0,0.11569828124999999,0.0,0.11569828124999999,0.0,0.11569828124999999,0.2630070732817071,0.5206422656249999,0.14898205164302072,0.5125675365269472,0.0,0.34926882579342655,0.0,0.0,0.0,0.0,0.3812485762392305,0.0,0.4940187309897005,0.0,0.5206422656249999,0.13766442074662805,0.0,0.0,0.18491989239321,0.30638773667740854,0.2272085871544102,0.11569828124999999,0.0,0.3027642544355959,0.15860049524198586,0.3360194175189655,0.0,0.260403972706684
2023-04-08 09:00:00,0.0,0.21222865720342643,0.26953680427624443,0.1928335960678623,0.17295435642819382,0.11569828124999999,0.42550508059746917,0.11569828124999999,0.11569828124999999,0.2972253025051137,0.270913491552866,0.0,0.3079971115935795,0.33548121291364713,0.24655620301617379,0.19365404238325115,0.16707934975651564,0.15799812463273322,0.24165881154458743,0.2118896102486127,0.3250283010830296,0.11569828124999999,0.3881680989017304,0.24705881582067796,0.46036663516912135,0.4201107457693454,0.43822600527801775,0.1404366606471198,0.0,0.1743164270694713,0.3974610697894057,0.1485519022605511,0.0,0.19467159957198335,0.11569828124999999,0.0,0.21947243093941304,0.5206422656249999,0.19990786450100106,0.11569828124999999,0.11569828124999999,0.2868457000427784,0.11569828124999999,0.13736901450006087,0.228107598504893,0.3552944144053119,0.25382431814055445,0.0,0.4683244811963395,0.11569828124999999,0.2703389004177494,0.22515151839955733,0.0,0.391840328235722,0.4264513316343902,0.25440756180537966,0.0,0.295649161911708,0.3598389340834679,0.4573843616826032,0.3805964561127811,0.11569828124999999,0.27783714434596557,0.32677229089387316,0.18285416542202942,0.11569828124999999,0.5206422656249999,0.1485890561333691,0.35851242301556,0.16359214250619492,0.4835990500917956,0.3113494692035835,0.24201423751006845,0.21011895717893408,0.486332824352939,0.33600808475818034,0.14782900888994985,0.45003594437720135,0.2624746641293327,0.0,0.2769260629662083,0.0,0.3127890733098742,0.11569828124999999,0.25564276874737957,0.3707076977277892,0.28784081429992686,0.41784057124340945,0.3290230112939772,0.29030666639155484,0.11569828124999999,0.34361202847360106,0.11569828124999999,0.24634863157374795,0.11569828124999999,0.3885930324284732,0.20781095919296402,0.5014112793033196,0.0,0.184274578507027
2023-04-08 10:00:00,0.3157173872270452,0.3046616705283336,0.22520324771510217,0.37070458876682627,0.132137332427731,0.43787793290652754,0.2809002366586416,0.11569828124999999,0.3457781811195914,0.43102046393971477,0.5206422656249999,0.2576068458180044,0.11569828124999999,0.11569828124999999,0.2731632171581745,0.11569828124999999,0.3777683620845891,0.2211927152028083,0.345495989939622,0.27094792652780253,0.24879587589150834,0.19007141832875313,0.31149005936128193,0.5004301343349393,0.3216337833613714,0.22933573699028117,0.22447407761962193,0.2471886049606983,0.0,0.11569828124999999,0.29595558840735015,0.11569828124999999,0.0,0.11569828124999999,0.1464877733144693,0.11569828124999999,0.40412171993022844,0.4818486009691478,0.11569828124999999,0.12070182616516525,0.3562739159403573,0.4028098264221665,0.11569828124999999,0.16861764350479272,0.11569828124999999,0.3291054408666128,0.33747380919845166,0.11569828124999999,0.5206422656249999,0.38543578342653434,0.24635588133752997,0.1640156174297822,0.41573691884069386,0.28034999756055173,0.23768988605003566,0.5016689388820749,0.11569828124999999,0.22424191132135293,0.4823095502780975,0.22218530962166058,0.25814445797619323,0.2926830800825846,0.17523009249815416,0.17596325026967014,0.18823324559552107,0.1884064507996931,0.39093629050072654,0.5206422656249999,0.38919731096453947,0.4968423451689783,0.35583107574515443,0.47758882435653355,0.5206422656249999,0.16352638542274883,0.41898764251224435,0.41099171684912966,0.11569828124999999,0.5005894889334596,0.2248621227711164,0.3890757020052208,0.4997413898686136,0.34787892112415936,0.1578878158545528,0.5206422656249999,0.3749841677037006,0.2778027577448085,0.27108518021076206,0.11569828124999999,0.2501682377143169,0.38564898548501003,0.5138018677135393,0.5206422656249999,0.3393852490481212,0.11569828124999999,0.3755678552324133,0.3232507452411267,0.5206422656249999,0.19595254923015298,0.33385786804500733,0.4303217610937594
2023-04-08 11:00:00,0.3450658278314791,0.22334345347906437,0.2223000523469276,0.11569828124999999,0.3332376950940599,0.29244451686816175,0.4429044972142094,0.11569828124999999,0.174515690511077,0.14793432737029819,0.4820257604270522,0.11569828124999999,0.11569828124999999,0.4164746970963459,0.11569828124999999,0.27522355278105626,0.22402654816523138,0.1334729460366282,0.27289430223008426,0.1720052353393191,0.20781755516723208,0.5206422656249999,0.11569828124999999,0.11569828124999999,0.24643861724415445,0.416396091230909,0.5206422656249999,0.2631254858534729,0.2513056941055461,0.4909044107152655,0.23504737573253395,0.11569828124999999,0.3440497865532967,0.49405143683048786,0.18890878968923744,0.5206422656249999,0.22035238933312912,0.31995632300802207,0.33409901115214624,0.4222657393770851,0.24585037367887022,0.11569828124999999,0.11569828124999999,0.33123816307707044,0.25142346156126805,0.39811837557890056,0.4489648848865108,0.2049500835904347,0.11569828124999999,0.28540738309890773,0.33044458121053744,0.11569828124999999,0.5206422656249999,0.5206422656249999,0.3208500958745067,0.1920410092837897,0.37827346537964834,0.25190760342197605,0.482556138984988,0.24176884846013033,0.5206422656249999,0.3912967941102316,0.2991775420085067,0.44411839636314526,0.3787058382482816,0.4994670825132892,0.22105974626038238,0.11569828124999999,0.2352087174799196,0.41722298896805443,0.27121719083374973,0.38509377022238694,0.1592862945576459,0.15372169111266284,0.21079159721945176,0.49699152195185403,0.4885118011872284,0.42392939762734955,0.13533921961152964,0.327871096939644,0.5086730372654047,0.45510469410296894,0.23651821683977262,0.11928599298396246,0.5199358854922779,0.11569828124999999,0.29555396585784516,0.3846590485032504,0.5206422656249999,0.11569828124999999,0.5206422656249999,0.11569828124999999,0.5206422656249999,0.3537997777015724,0.27292137705943575,0.5206422656249999,0.4032163456622637,0.4422260282202871,0.1632510207995159,0.4402724480341598
