date,Consumption_rate_corrected_Vehicle_0,Consumption_rate_corrected_Vehicle_1,Consumption_rate_corrected_Vehicle_10,Consumption_rate_corrected_Vehicle_11,Consumption_rate_corrected_Vehicle_12,Consumption_rate_corrected_Vehicle_13,Consumption_rate_corrected_Vehicle_14,Consumption_rate_corrected_Vehicle_15,Consumption_rate_corrected_Vehicle_16,Consumption_rate_corrected_Vehicle_17,Consumption_rate_corrected_Vehicle_18,Consumption_rate_corrected_Vehicle_19,Consumption_rate_corrected_Vehicle_2,Consumption_rate_corrected_Vehicle_20,Consumption_rate_corrected_Vehicle_21,Consumption_rate_corrected_Vehicle_22,Consumption_rate_corrected_Vehicle_23,Consumption_rate_corrected_Vehicle_24,Consumption_rate_corrected_Vehicle_25,Consumption_rate_corrected_Vehicle_26,Consumption_rate_corrected_Vehicle_27,Consumption_rate_corrected_Vehicle_28,Consumption_rate_corrected_Vehicle_29,Consumption_rate_corrected_Vehicle_3,Consumption_rate_corrected_Vehicle_30,Consumption_rate_corrected_Vehicle_31,Consumption_rate_corrected_Vehicle_32,Consumption_rate_corrected_Vehicle_33,Consumption_rate_corrected_Vehicle_34,Consumption_rate_corrected_Vehicle_35,Consumption_rate_corrected_Vehicle_36,Consumption_rate_corrected_Vehicle_37,Consumption_rate_corrected_Vehicle_38,Consumption_rate_corrected_Vehicle_39,Consumption_rate_corrected_Vehicle_4,Consumption_rate_corrected_Vehicle_40,Consumption_rate_corrected_Vehicle_41,Consumption_rate_corrected_Vehicle_42,Consumption_rate_corrected_Vehicle_43,Consumption_rate_corrected_Vehicle_44,Consumption_rate_corrected_Vehicle_45,Consumption_rate_corrected_Vehicle_46,Consumption_rate_corrected_Vehicle_47,Consumption_rate_corrected_Vehicle_48,Consumption_rate_corrected_Vehicle_49,Consumption_rate_corrected_Vehicle_5,Consumption_rate_corrected_Vehicle_50,Consumption_rate_corrected_Vehicle_51,Consumption_rate_corrected_Vehicle_52,Consumption_rate_corrected_Vehicle_53,Consumption_rate_corrected_Vehicle_54,Consumption_rate_corrected_Vehicle_55,Consumption_rate_corrected_Vehicle_56,Consumption_rate_corrected_Vehicle_57,Consumption_rate_corrected_Vehicle_58,Consumption_rate_corrected_Vehicle_59,Consumption_rate_corrected_Vehicle_6,Consumption_rate_corrected_Vehicle_60,Consumption_rate_corrected_Vehicle_61,Consumption_rate_corrected_Vehicle_62,Consumption_rate_corrected_Vehicle_63,Consumption_rate_corrected_Vehicle_64,Consumption_rate_corrected_Vehicle_65,Consumption_rate_corrected_Vehicle_66,Consumption_rate_corrected_Vehicle_67,Consumption_rate_corrected_Vehicle_68,Consumption_rate_corrected_Vehicle_69,Consumption_rate_corrected_Vehicle_7,Consumption_rate_corrected_Vehicle_70,Consumption_rate_corrected_Vehicle_71,Consumption_rate_corrected_Vehicle_72,Consumption_rate_corrected_Vehicle_73,Consumption_rate_corrected_Vehicle_74,Consumption_rate_corrected_Vehicle_75,Consumption_rate_corrected_Vehicle_76,Consumption_rate_corrected_Vehicle_77,Consumption_rate_corrected_Vehicle_78,Consumption_rate_corrected_Vehicle_79,Consumption_rate_corrected_Vehicle_8,Consumption_rate_corrected_Vehicle_80,Consumption_rate_corrected_Vehicle_81,Consumption_rate_corrected_Vehicle_82,Consumption_rate_corrected_Vehicle_83,Consumption_rate_corrected_Vehicle_84,Consumption_rate_corrected_Vehicle_85,Consumption_rate_corrected_Vehicle_86,Consumption_rate_corrected_Vehicle_87,Consumption_rate_corrected_Vehicle_88,Consumption_rate_corrected_Vehicle_89,Consumption_rate_corrected_Vehicle_9,Consumption_rate_corrected_Vehicle_90,Consumption_rate_corrected_Vehicle_91,Consumption_rate_corrected_Vehicle_92,Consumption_rate_corrected_Vehicle_93,Consumption_rate_corrected_Vehicle_94,Consumption_rate_corrected_Vehicle_95,Consumption_rate_corrected_Vehicle_96,Consumption_rate_corrected_Vehicle_97,Consumption_rate_corrected_Vehicle_98,Consumption_rate_corrected_Vehicle_99
2023-03-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 06:00:00,0.0,0.12431914525000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 07:00:00,0.0,0.2676307713550961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33023664081926213,0.12431914525000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27767079943730877,0.0,0.0,0.0,0.243652028056599,0.22384478628398966,0.0,0.0,0.0,0.0,0.0,0.0,0.15118903144400397,0.0,0.12431914525000001,0.171423063880845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828875424960635,0.0,0.0,0.0,0.0,0.0,0.3343558425101477,0.0,0.27225321433147487,0.4894300832154,0.0,0.0,0.33313515589322334,0.0,0.0,0.2070297328191291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26727387668961533,0.0,0.5469097559448406,0.42690567983963357,0.0,0.12431914525000001,0.0,0.0,0.17535662791279072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08 08:00:00,0.0,0.16374439529454768,0.0,0.0,0.2530357551153394,0.18552237596528287,0.0,0.0,0.0,0.24129483072926217,0.0,0.0,0.20877584930146434,0.0,0.0,0.0,0.0,0.0,0.15230881597190785,0.19297237013047516,0.21473680908377993,0.0,0.0,0.0,0.0,0.0,0.0,0.165592426075503,0.21515289185932704,0.0,0.0,0.16768149838549096,0.1470834966997941,0.0,0.0,0.13642097480516252,0.13208281137948855,0.5594361536250001,0.271754392487181,0.13117168210238908,0.0,0.3848575361203612,0.0,0.24069476550978575,0.14159371283146677,0.12981891056637132,0.3974512023176268,0.0,0.14816623642162574,0.5594361536250001,0.39439783353928304,0.35549283390153863,0.0,0.0,0.0,0.0,0.0,0.2706773743905144,0.0,0.0,0.5594361536250001,0.5594361536250001,0.0,0.23254477037880059,0.0,0.41031844206684104,0.21877133937794296,0.0,0.13166924811564126,0.3159694579595255,0.0,0.0,0.5594361536250001,0.2477699618624985,0.0,0.0,0.0,0.18417568176665078,0.3647175951583549,0.0,0.0,0.0,0.39385058987109833,0.17030603326451757,0.26552403937279734,0.0,0.2284551588326847,0.2004422957369489,0.0,0.20664716852601767,0.26333214993731785,0.0,0.12889522260983785,0.3573434707867971,0.0,0.0,0.0,0.0,0.0,0.12431914525000001
2023-03-08 09:00:00,0.5594361536250001,0.16038957474384738,0.12431914525000001,0.35020874143056013,0.49121260072850403,0.19850362970346014,0.0,0.21238293900897878,0.0,0.1986474206299285,0.0,0.0,0.45063969854301394,0.12431914525000001,0.0,0.12431914525000001,0.2510298975100166,0.18853262317939237,0.13141972928426054,0.1808250422238973,0.12633493940817198,0.12431914525000001,0.3071802937572586,0.22893182700449802,0.23286337297175858,0.5368212394184326,0.0,0.5594361536250001,0.1794132089650467,0.21914712859031638,0.4665697383504878,0.2176077681050371,0.22794372606751734,0.0,0.3529658792667008,0.1857970849428058,0.12431914525000001,0.1401511377742934,0.21684764445615975,0.21333387117084118,0.23022638698069012,0.5594361536250001,0.5594361536250001,0.1767481188929191,0.21373536068431304,0.12431914525000001,0.4582943936504289,0.5342042916317362,0.4547029300053781,0.4816214860718682,0.2811872375127397,0.234223463342395,0.3570809355530276,0.25236880620694413,0.25411350727765153,0.5236420576484628,0.2379758241861472,0.5594361536250001,0.0,0.0,0.19512660294852624,0.5594361536250001,0.2380594035817443,0.5594361536250001,0.0,0.43001285633264874,0.17608617593450465,0.0,0.23015433210764286,0.2127467518532901,0.4635547638514793,0.3204043778886059,0.16126941913957585,0.5594361536250001,0.5594361536250001,0.292523290813869,0.5594361536250001,0.41037557200216235,0.5594361536250001,0.2773550016291204,0.23056234867136133,0.12511824783218548,0.5252558427495029,0.4374738913830331,0.35520542717424153,0.1496133462126595,0.5594361536250001,0.26363672044961567,0.25591307363041976,0.42982651484880297,0.339530350920051,0.0,0.1398351839166934,0.20086492964734237,0.3298896608613573,0.45528863303004785,0.21216837669814634,0.5344544393712298,0.33582877529171024,0.3710399578276264
2023-03-08 10:00:00,0.5594361536250001,0.35585026798878716,0.19806603321298386,0.13374852077060678,0.23063217855573462,0.4009969249510119,0.18186323621430078,0.32558022948319804,0.0,0.5212927764675497,0.0,0.0,0.1415398892448875,0.12431914525000001,0.2610338657925793,0.23361481540166304,0.12431914525000001,0.12431914525000001,0.20478974284819854,0.12431914525000001,0.248740208828735,0.5594361536250001,0.23422828600656354,0.5382184452300743,0.26434142270433114,0.18472382254043415,0.12431914525000001,0.2210988793151368,0.18234071538466068,0.12431914525000001,0.2389269972976259,0.5594361536250001,0.15035937046915673,0.2733482968665721,0.5594361536250001,0.12431914525000001,0.38990666176289246,0.12431914525000001,0.14726017983697667,0.14428655558929107,0.19567829244837934,0.2894238032997762,0.23450133457577538,0.12431914525000001,0.3341761812792893,0.2801171437718813,0.48571545829512625,0.32821952047000885,0.41636708317882143,0.16181331520470002,0.3242450079768873,0.3890737178471941,0.27384430376867275,0.3581162148726475,0.1725980072350611,0.3198047970483823,0.16220009814312436,0.2114011088321895,0.14712421686728147,0.5117590023767121,0.5594361536250001,0.22360402379874622,0.2202652075912193,0.21387818564513625,0.12431914525000001,0.2430334784998842,0.4128995470915543,0.12431914525000001,0.5594361536250001,0.15895889969570762,0.5594361536250001,0.285619843605808,0.1792887152474756,0.4601755691354739,0.5594361536250001,0.12431914525000001,0.24754241308121347,0.2630531028655532,0.26081362571012473,0.2671725182321721,0.2927186123448851,0.43960263837649016,0.28799726233600104,0.18888255507237478,0.21522225508051265,0.2312217746553016,0.17237480050054022,0.17678323396564247,0.30549335978595754,0.1414308983487873,0.3417629052347076,0.4073700911025276,0.44827361288292844,0.38057011505541494,0.24900789185590996,0.18227111873767068,0.3135757367764169,0.3645774521524668,0.28255469855960463,0.5587288941411704
2023-03-08 11:00:00,0.25716220541832396,0.17004087247900443,0.25138161627264555,0.3846698084138781,0.12431914525000001,0.19948920747438742,0.21044001363359177,0.24395725382320485,0.16380900541598137,0.13163893883267375,0.20425724609776033,0.18331232248856816,0.12431914525000001,0.1534841896791472,0.12431914525000001,0.1463357120200865,0.12431914525000001,0.15071956403337775,0.3487233084801225,0.5594361536250001,0.5594361536250001,0.25412206226009204,0.26077065621572765,0.18815380365785447,0.12431914525000001,0.2745299186701265,0.21406949791927934,0.24754198246880105,0.23179961115870917,0.12431914525000001,0.13822965530016368,0.5095378021631694,0.12431914525000001,0.33253276848675717,0.31078458255771274,0.12431914525000001,0.12431914525000001,0.12828297362945104,0.12431914525000001,0.18347005242596579,0.29328761629408767,0.16884437541153374,0.3717264596569639,0.12431914525000001,0.314180521600181,0.4813305547040768,0.23927001897569233,0.2385003996621147,0.1990726459644836,0.5594361536250001,0.5594361536250001,0.1270046283697175,0.5594361536250001,0.5594361536250001,0.1532336732842768,0.34794442121794983,0.2115632035910559,0.5585143765607237,0.24749600202927693,0.5594361536250001,0.13356223402014838,0.3201243811375763,0.3996302045095954,0.2368754136753286,0.4951352367509279,0.2749498958644474,0.21500839451249534,0.5594361536250001,0.15776949713043617,0.19052024734241518,0.399173350329696,0.5594361536250001,0.3221771340659583,0.292416390820311,0.5594361536250001,0.1549540192835993,0.14189166793841965,0.1346477464524212,0.38310938192909144,0.5594361536250001,0.4431181851595788,0.44784512541615773,0.2795251621916632,0.17510685907833848,0.4729456943562985,0.29497617391785264,0.16020719200119354,0.20244213167975528,0.2696659931159502,0.18746475145756114,0.3069464169621558,0.5594361536250001,0.375903046118483,0.48419722545717386,0.5594361536250001,0.17733374892642764,0.33235772835893224,0.47627689249144955,0.17051624560344733,0.22027942203530942
2023-03-08 12:00:00,0.1993264606033014,0.17572426048413572,0.4731756304729747,0.18966218121028258,0.1504538788813895,0.42631023792841466,0.21323091795394888,0.1763011636043719,0.5594361536250001,0.20847743485980144,0.24623100564959643,0.12431914525000001,0.12431914525000001,0.257425254447615,0.24201586736458347,0.22256150819295928,0.12431914525000001,0.15766546495489628,0.3773056186827377,0.12431914525000001,0.20373877459161888,0.12431914525000001,0.12431914525000001,0.12431914525000001,0.24859714939831346,0.2624584022732163,0.131586404906153,0.12431914525000001,0.19770335889518437,0.12431914525000001,0.12431914525000001,0.2630190679213731,0.5594361536250001,0.12431914525000001,0.12431914525000001,0.15239197993172454,0.24113864494887155,0.5594361536250001,0.19430590038387419,0.12431914525000001,0.12431914525000001,0.2292369542885594,0.18928731694289067,0.13773009471039407,0.5594361536250001,0.26996418397994904,0.26517665162256876,0.48886326386016826,0.29292641476269116,0.12431914525000001,0.22587140466369973,0.1581801677459229,0.33981184154405086,0.16526277957487412,0.2591635708166309,0.45170782060822107,0.28229315602118715,0.22528933162055023,0.25695414950550877,0.4169795833778485,0.12431914525000001,0.27132686781907694,0.47206453999422426,0.4875580995764886,0.400960938872813,0.31866879013752264,0.16934813491792744,0.47473275972490714,0.5002243715123759,0.5586471317905091,0.34788111500489194,0.37056991645096876,0.12431914525000001,0.5086867867471904,0.12431914525000001,0.1485367709331635,0.35568067960406663,0.17371335180825384,0.5594361536250001,0.255684943843649,0.156133946598946,0.30928623598593347,0.28203061602132723,0.4817061112484121,0.12431914525000001,0.5594361536250001,0.27500876181042383,0.3587098985724189,0.19730811815268479,0.16211455018862742,0.3557167358933169,0.1626302968620171,0.18775631230699344,0.21495594080592118,0.413263906142364,0.20715760760833077,0.4010717695470955,0.2930855427520133,0.3239742784072849,0.5594361536250001
2023-03-08 13:00:00,0.2100632075737721,0.12431914525000001,0.5594361536250001,0.49164094718439055,0.12431914525000001,0.1296299942180997,0.2268275169160548,0.1797719887733923,0.1483001805618072,0.12431914525000001,0.12431914525000001,0.13061826861093845,0.17578827499574878,0.15857646377744983,0.15466885804037575,0.12431914525000001,0.2008768692810388,0.12431914525000001,0.13793113277448565,0.432650464717318,0.15552210049183646,0.12431914525000001,0.45110334674252167,0.12431914525000001,0.18568584061618745,0.12431914525000001,0.12431914525000001,0.52807784508157,0.3431266041732682,0.5223546048923168,0.19861996259690046,0.2908188806875488,0.24976308310986312,0.15591414327431116,0.12431914525000001,0.42682584153221487,0.12431914525000001,0.2921768426093303,0.12431914525000001,0.12431914525000001,0.13594689046841246,0.5594361536250001,0.23252372971791732,0.18989129660023588,0.12431914525000001,0.2803321430556293,0.41811684155043727,0.4427061362325298,0.4489355078161014,0.5594361536250001,0.4904073024712648,0.3149543566570968,0.12431914525000001,0.33942613361962554,0.13668759163074803,0.45953186840782534,0.16965256504258627,0.18482267029893004,0.4562336989879678,0.12431914525000001,0.20514021845342517,0.5481888749559097,0.14790979198927903,0.3979983433002008,0.3969227420005303,0.5594361536250001,0.49638384290734183,0.12431914525000001,0.16306332401712678,0.238222568204119,0.5252957611687448,0.1681706126975473,0.2698907676348315,0.4096033453061599,0.34866453839654526,0.21060530961633764,0.35362058342158814,0.13433003164510893,0.12697248495735605,0.203867889711946,0.5594361536250001,0.4859199572000648,0.39649309532573096,0.3728001199272209,0.2706788565041162,0.339636732580883,0.2171949465145828,0.2914873092944035,0.13334959280701386,0.17349153591275476,0.5369307446264583,0.1545615583851519,0.15089896722734114,0.5147726616881585,0.13796734557512821,0.20220095365123475,0.4073714788138859,0.5594361536250001,0.1845898445252388,0.2760424986427847
2023-03-08 14:00:00,0.2880227238377815,0.18661453887803733,0.39571279905499934,0.18213505499093094,0.3556186312924037,0.2820787454974401,0.1388071695632043,0.3880225352618714,0.22582215013293958,0.17404576914569284,0.19547524530803567,0.5594361536250001,0.44265884868013833,0.5594361536250001,0.4071885782242926,0.1904808677692234,0.1884382047793748,0.17929058994538125,0.5533222611899051,0.367168611550658,0.26631134332186884,0.12431914525000001,0.12431914525000001,0.40106886609526404,0.19286174331839126,0.2711634324225994,0.4175130579964589,0.12431914525000001,0.2134655274054558,0.5594361536250001,0.3914441923451122,0.12431914525000001,0.13052401190126076,0.43119422243677635,0.12431914525000001,0.12431914525000001,0.2555243953677962,0.41183961838945493,0.3122122295039554,0.23792558029457905,0.23583676614566973,0.1707663638418671,0.43864790960242195,0.34238363449724907,0.5594361536250001,0.21172211109454342,0.2504890139787098,0.18389377845441804,0.3379805912022805,0.17852737139035368,0.5594361536250001,0.3419949782229848,0.21714295741728015,0.22273029604757033,0.4140723605255744,0.37143761685773385,0.30435383493456664,0.5594361536250001,0.15232235929550786,0.21173196538392478,0.18088631771420577,0.5594361536250001,0.32662885150778276,0.3733090970665516,0.36618754139395077,0.13186329936178415,0.21127434332656847,0.12431914525000001,0.33131064938429605,0.29566895432894597,0.3586584400335175,0.29512582740343896,0.24836945015255868,0.46760922018279677,0.512157833985411,0.24048166271967017,0.14378593654569255,0.40617686793235497,0.5594361536250001,0.13839452041313158,0.2203629516630727,0.3924517010615334,0.40488843604368235,0.5594361536250001,0.47045015173861854,0.1662470960081244,0.5594361536250001,0.3113203489496057,0.27574134591274535,0.1802745849064252,0.3017377401362166,0.1723676727189482,0.3842513774152368,0.26223089592456245,0.12431914525000001,0.4925465607844032,0.5594361536250001,0.320750493738437,0.30982582977844,0.12431914525000001
2023-03-08 15:00:00,0.12431914525000001,0.31201472873508024,0.12431914525000001,0.17303562785211402,0.12431914525000001,0.16525123466766609,0.5594361536250001,0.28765899083417423,0.12431914525000001,0.3785771278515747,0.3416510166809964,0.1720788594853357,0.5594361536250001,0.1482723625984158,0.5594361536250001,0.48597133929663205,0.16453480288705533,0.12431914525000001,0.34133464024359883,0.17428196850900393,0.1691204873534837,0.5594361536250001,0.37943895079632617,0.14350304201122327,0.18133434796248696,0.3889227235237135,0.12431914525000001,0.2981753902003912,0.18307713155008032,0.2092945087781033,0.18308654909162733,0.12431914525000001,0.4952138771680541,0.31417857498320484,0.5186097030309107,0.1476340966450427,0.137427885501877,0.19899761404540225,0.30934747479969305,0.12522704622840938,0.12431914525000001,0.3160414323615892,0.12431914525000001,0.18932045356393742,0.23113972318439674,0.3515366260283453,0.40693491210901206,0.167905505640832,0.3765995137345827,0.1291744153642728,0.18157907264147471,0.16918146911778342,0.12431914525000001,0.28522757694316586,0.22100183715355173,0.3545689855645806,0.2491933255343264,0.40741837083884297,0.16838043552823007,0.12755443733379898,0.17350116499123774,0.2225271297931942,0.4784000890512695,0.40223243171070744,0.4309997541759372,0.3183465029816539,0.22937683338367026,0.1901793244644186,0.29166021642135026,0.26691624897634275,0.5562904930333732,0.1361380013117692,0.1849480894217359,0.3344585655294235,0.3889488098345501,0.14387822690213248,0.1311581381617469,0.5180198331769298,0.22574820359774606,0.23060742366103096,0.44842777925804833,0.204726893603725,0.12431914525000001,0.5292441189258196,0.3081054903783729,0.2632374407221738,0.15698270795906574,0.34562367435346336,0.5594361536250001,0.21849970687099288,0.3670271004130579,0.2458639739100159,0.19835528473050099,0.40835219989952487,0.3495747246453953,0.1506405388534223,0.39290283697334233,0.23800825078658985,0.22934520452493237,0.1514310535334365
2023-03-08 16:00:00,0.16501243185597705,0.1772382534004067,0.12431914525000001,0.3624670282506347,0.21269449193242074,0.12431914525000001,0.17337803342435937,0.2168033797042979,0.18439312408531744,0.12431914525000001,0.22467947006322184,0.1828923212494367,0.32615328754303696,0.18647985289860347,0.1433556582045994,0.12431914525000001,0.1482486350409597,0.33746285836987494,0.16076082983425546,0.12431914525000001,0.12469223172195662,0.18219757936718045,0.15427373880636872,0.2475727841070875,0.2817430072561726,0.15311884574801943,0.18440380382046956,0.3969519066637589,0.12431914525000001,0.2964522982042477,0.4947556088911445,0.1364058131305236,0.38626308471123494,0.15699505270060163,0.2488173366708402,0.3143233154915412,0.35501279446640577,0.12431914525000001,0.5594361536250001,0.5594361536250001,0.26528631999150243,0.5161006832602284,0.13057353852578618,0.16343896654677953,0.3548082385059546,0.13972468629253798,0.5594361536250001,0.25244894502173576,0.2525483492456057,0.4084233595171479,0.5594361536250001,0.42689168939023886,0.12431914525000001,0.22839490262920617,0.20317756665107847,0.1690883151096587,0.12431914525000001,0.5594361536250001,0.14695760925788934,0.2650368905268926,0.4211012716229943,0.14294922189797415,0.5594361536250001,0.5594361536250001,0.36769992438471716,0.378523671311724,0.16794850376373,0.12431914525000001,0.44327513597023754,0.21452187073788875,0.5594361536250001,0.31258703265347737,0.24106921289027175,0.41357063846628295,0.39269209722024706,0.41783470391655403,0.4696926184813511,0.13589861651177532,0.12431914525000001,0.18662789999946364,0.25084505058418183,0.41961946724660587,0.3249972612666132,0.22584596990894007,0.2590998252530923,0.34739919853345885,0.22877811262724074,0.3540408098279495,0.21814403884254435,0.17607058646432547,0.2923882389544859,0.5543859991419655,0.21822715677957527,0.5043395091466972,0.14549548609551174,0.5227207206059957,0.2466148313620299,0.12431914525000001,0.37069763167783354,0.31692483203954475
2023-03-08 17:00:00,0.12431914525000001,0.12431914525000001,0.18491924160696774,0.3316667644837418,0.2181902727052693,0.2252550299974108,0.17824957001374156,0.23143668933797248,0.12431914525000001,0.43670049702540126,0.14734120173521562,0.34063064788321434,0.14218601582920293,0.3446382307672618,0.20069520625164797,0.1431214902961964,0.15741305047620727,0.36811789956785756,0.31920924209426854,0.3019070826047696,0.5594361536250001,0.1866651574747528,0.28150811540842924,0.19018237956762327,0.14419505359787166,0.3572871950769576,0.20978968740697138,0.12431914525000001,0.15532281268934398,0.13279642238749095,0.26143372198812526,0.12431914525000001,0.15499317693026232,0.16076621851823047,0.27544789099742145,0.2872097743035126,0.176764926169514,0.12431914525000001,0.5594361536250001,0.13382833473617084,0.12431914525000001,0.31126571709602713,0.24700242012493226,0.3928101046784756,0.2065432608032825,0.12431914525000001,0.48420247776240194,0.17379690082158583,0.16530210647655477,0.24778467102605964,0.31023907154211855,0.20804801745260387,0.2927646694397422,0.288182737880359,0.5594361536250001,0.5594361536250001,0.37920369706283463,0.19696765239242703,0.23866157913253627,0.2166115900739175,0.12431914525000001,0.39627388854263257,0.33662346192049547,0.35761878346266623,0.19190552256426097,0.41183202277981507,0.3837486086219419,0.30296524736362157,0.41628238651921584,0.20960961630418465,0.14964742821414348,0.12980787037612107,0.4063563721739288,0.244416942626199,0.2750722392258598,0.30426056505943133,0.2607836825526243,0.35215552789296556,0.4160261087159411,0.24896794610310574,0.26600454753989916,0.3661219841680159,0.5594361536250001,0.5594361536250001,0.22689950655842936,0.22207569217044554,0.31739503427029125,0.2375151368828297,0.32001380733085394,0.3600224085566714,0.3558476787321958,0.27167973178466187,0.25703162678720837,0.24368179087903677,0.5594361536250001,0.27238386820882127,0.24789008253388903,0.28282291559858735,0.5278120488297412,0.20568119083790326
2023-03-08 18:00:00,0.2511317652297726,0.1286453610314357,0.1784805959543718,0.15198105407035456,0.1275017962079218,0.1345492745957713,0.16058785157295036,0.22535548361163477,0.13874807345586118,0.23080816776096882,0.3791804332291141,0.5594361536250001,0.1598691239251732,0.15703861966314397,0.12431914525000001,0.24505591279747738,0.5523586163186084,0.24164968677366566,0.2376283130455866,0.22742627730725357,0.15132263310264302,0.23179522378815956,0.23530741400253746,0.35877164358697544,0.25594984943206733,0.12431914525000001,0.2987853579611592,0.12431914525000001,0.12431914525000001,0.3946302339271601,0.16147872695358925,0.45709558842551,0.20381513644271404,0.33155509099148994,0.19375427535126005,0.50810831228131,0.29688066437967897,0.18696739230526008,0.12431914525000001,0.20358715372736122,0.24141685729291043,0.5594361536250001,0.37645964856946845,0.12431914525000001,0.5594361536250001,0.24638807083890166,0.3196418600031352,0.5594361536250001,0.19624647150579502,0.18560765103921203,0.3859683420354214,0.43433948026923236,0.5168760898569489,0.31740738938870244,0.5594361536250001,0.5594361536250001,0.19750376465324818,0.21817356562826218,0.3354242547494801,0.35653247290992773,0.12431914525000001,0.4510030442150226,0.3291092760370424,0.37798271212736756,0.3448816268911364,0.3016462294903832,0.5324273543260264,0.12431914525000001,0.36063505195137496,0.3940577055125619,0.19999853576032223,0.2910250089086238,0.5417586049028085,0.36403422060098745,0.5594361536250001,0.16906661301566805,0.12431914525000001,0.3933694224765677,0.29802433909431364,0.30103286527807727,0.3498332465438783,0.35141895825592756,0.3839374364228958,0.0,0.17466459274196794,0.12431914525000001,0.22657818314934558,0.35970913444589847,0.49200003908791545,0.12431914525000001,0.20305079269614287,0.4131871326230722,0.40804876072280505,0.24162225827992614,0.4156712246087555,0.2593811670957006,0.18825238903894528,0.23477386892275318,0.40323073970300166,0.23069289325158637
