Date,Hour,Charging energy,Price,Energy Purchase from grid,Cost of energy supply from grid at DT,Cost of energy supply on route,EVs slow charging,EVs fast charging 50kW,EVs fast charging 150kW,EVs fast charging 350kW,EVs route charging,Slow Charging pertime,Fast Charging pertime 50kW,Fast Charging pertime 150kW,Fast Charging pertime 350kW,Route Charging pertime
1,22,51.694808248669474,0.5316652799999999,53.625319760030585,30.285718729363197,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
1,23,51.69480824866946,0.40488,53.625319760030564,23.486817548498188,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866946,0.0,0.0,0.0,0.0
2,0,45.27012318766594,0.66990288,46.96070870089828,33.013513463572544,0.0,7.0,0.0,0.0,0.0,0.0,45.27012318766594,0.0,0.0,0.0,0.0
2,1,48.354865832497154,0.59771856,50.16064920383522,31.642268499428486,0.0,9.0,0.0,0.0,0.0,0.0,48.354865832497154,0.0,0.0,0.0,0.0
2,2,51.694808248669474,0.61148448,53.625319760030585,34.56604885235305,0.0,8.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
2,3,42.75967526465771,0.5108428799999999,44.356509610640785,24.12740758435962,0.0,8.0,0.0,0.0,0.0,0.0,42.75967526465771,0.0,0.0,0.0,0.0
2,4,44.85291511856199,0.57932544,46.52792024747095,28.49488202984231,0.0,7.0,0.0,0.0,0.0,0.0,44.85291511856199,0.0,0.0,0.0,0.0
2,5,51.694808248669474,0.81820464,53.625319760030585,45.65148353319772,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
2,6,41.69555148985703,1.18641408,43.252646773710616,52.74721173780666,0.0,8.0,0.0,0.0,0.0,0.0,41.69555148985703,0.0,0.0,0.0,0.0
2,7,51.69480824866946,1.59858192,53.625319760030564,87.4994647066606,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866946,0.0,0.0,0.0,0.0
2,8,15.368218562776423,1.68869664,15.942135438564756,27.449115232545722,0.0,3.0,0.0,0.0,0.0,0.0,15.368218562776423,0.0,0.0,0.0,0.0
2,9,7.4,1.7010744,7.6763485477178435,13.312127136929462,0.0,1.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0
2,10,7.4,1.68441648,7.6763485477178435,13.184255136929462,0.0,1.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0
2,11,0.0,1.6582728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,12,0.0,1.67018784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,13,0.0,1.6630156799999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,14,0.0,1.7143775999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,15,3.438459730827143,1.79697312,3.5668669406920577,0.0,31.745115772159316,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.438459730827143
2,16,0.0,1.88431152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,17,0.0,1.96656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,18,3.756654696716975,2.02139232,3.896944706137941,0.0,34.68280788462768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.756654696716975
2,19,21.70853431674849,1.90247328,22.51922646965611,43.587613040935096,0.0,3.0,0.0,0.0,0.0,0.0,21.70853431674849,0.0,0.0,0.0,0.0
2,20,50.20829875518672,1.769904,52.083297463886645,93.90639366057746,0.0,7.0,0.0,0.0,0.0,0.0,50.20829875518672,0.0,0.0,0.0,0.0
2,21,51.69480824866945,1.6388385599999995,53.625319760030564,89.65823989912502,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866945,0.0,0.0,0.0,0.0
2,22,46.464273207178906,1.5231585600000002,48.19945353441796,75.01081215026022,0.0,7.0,0.0,0.0,0.0,0.0,46.464273207178906,0.0,0.0,0.0,0.0
2,23,44.294808248669455,1.3657180800000002,45.94897121231272,64.27425168918256,0.0,7.0,0.0,0.0,0.0,0.0,44.294808248669455,0.0,0.0,0.0,0.0
3,0,44.782594958674565,0.91167408,46.454974023521345,43.889455344496284,0.0,7.0,0.0,0.0,0.0,0.0,44.782594958674565,0.0,0.0,0.0,0.0
3,1,37.609985422594164,0.85522224,39.01450769978648,34.657454872371574,0.0,7.0,0.0,0.0,0.0,0.0,37.609985422594164,0.0,0.0,0.0,0.0
3,2,51.694808248669474,0.85533792,53.625319760030585,47.64276754693647,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
3,3,51.69480824866946,0.82641792,53.625319760030564,46.09192329947637,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866946,0.0,0.0,0.0,0.0
3,4,51.69480824866945,0.83671344,53.625319760030564,46.64402385157216,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866945,0.0,0.0,0.0,0.0
3,5,51.694808248669474,0.89235552,53.625319760030585,49.62784818368538,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
3,6,48.830797768928406,1.18548864,50.65435453208341,61.72682099932936,0.0,7.0,0.0,0.0,0.0,0.0,48.830797768928406,0.0,0.0,0.0,0.0
3,7,50.35337493228177,1.79257728,52.23379142352881,95.3620462501954,0.0,7.0,0.0,0.0,0.0,0.0,50.35337493228177,0.0,0.0,0.0,0.0
3,8,35.40829875518672,1.89622656,36.73060036845096,70.86532285559821,0.0,6.0,0.0,0.0,0.0,0.0,35.40829875518672,0.0,0.0,0.0,0.0
3,9,10.315270454241862,1.93266576,10.70048802307247,8.884163630270846,55.011312809161176,1.0,0.0,0.0,0.0,1.0,4.35674174097991,0.0,0.0,0.0,5.958528713261951
3,10,0.0,1.95001776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,11,0.0,1.96066032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,12,0.0,1.902936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,13,15.642646005255864,1.86140688,16.226811208771643,0.0,144.41861975806765,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.642646005255864
3,14,0.0,1.88627808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,15,0.0,1.94030064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,16,0.0,1.92734448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,17,0.0,1.97488896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,18,1.202001904644962,1.95418224,1.2468899425777615,0.0,11.097320488942078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.202001904644962
3,19,7.4,1.86233232,7.6763485477178435,14.549999136929461,0.0,1.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0
3,20,19.935694018372306,1.73080416,20.68018051698372,36.477856443458535,0.0,3.0,0.0,0.0,0.0,0.0,19.935694018372306,0.0,0.0,0.0,0.0
3,21,45.125145504342704,1.5159864,46.81031691321858,62.80879008893846,55.75510408397097,6.0,0.0,0.0,0.0,1.0,39.08605333165191,0.0,0.0,0.0,6.039092172690787
3,22,51.694808248669474,1.32187536,53.625319760030585,72.66098694696254,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
3,23,44.4,1.08345888,46.05809128630706,51.42657082157676,0.0,6.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.0,0.0
4,0,51.694808248669474,0.95875584,53.625319760030585,53.18858657585373,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
4,1,51.694808248669474,0.91202112,53.625319760030585,50.68242227195824,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
4,2,44.29480824866946,0.80895024,45.94897121231272,38.69134223708102,0.0,7.0,0.0,0.0,0.0,0.0,44.29480824866946,0.0,0.0,0.0,0.0
4,3,51.69480824866945,0.8011996800000001,53.625319760030564,44.73958711569118,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866945,0.0,0.0,0.0,0.0
4,4,51.69480824866945,0.830004,53.625319760030585,46.28422798616144,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866945,0.0,0.0,0.0,0.0
4,5,51.694808248669474,0.94545264,53.625319760030585,52.4751982220221,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
4,6,50.2082987551867,0.92671248,52.08329746388662,49.99019890539073,0.0,7.0,0.0,0.0,0.0,0.0,50.2082987551867,0.0,0.0,0.0,0.0
4,7,51.694808248669474,0.96396144,53.625319760030585,53.46773854039655,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
4,8,29.6,0.99797136,30.705394190871374,31.659452547717844,0.0,5.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0
4,9,31.904184073682885,0.98756016,33.09562663245113,19.85513248571671,121.41736803513916,3.0,0.0,0.0,0.0,1.0,18.75290960335995,0.0,0.0,0.0,13.151274470322937
4,10,0.0,0.8785896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,11,0.0,0.94522128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,24.392754257841485,0.93573552,25.303686989462122,0.0,225.2028142062129,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.392754257841485
4,13,0.0,0.92220096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,14,0.0,0.92798496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,15,0.0,0.92243232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,16,9.57408148334074,0.93492576,9.93161979599662,0.0,88.39141618436992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.57408148334074
4,17,0.0,0.99669888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,18,0.0,0.83613504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,19,14.8,0.77054448,15.352697095435687,12.338110273858923,0.0,2.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0
4,20,23.328257105083324,0.71871984,24.199436830999304,18.193616726372003,0.0,4.0,0.0,0.0,0.0,0.0,23.328257105083324,0.0,0.0,0.0,0.0
4,21,51.694808248669474,0.6623836799999999,53.625319760030585,37.29553472788279,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
4,22,51.69480824866945,0.43888992,53.625319760030564,25.31061038351125,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866945,0.0,0.0,0.0,0.0
4,23,51.694808248669474,0.3565257599999999,53.625319760030585,20.89380596674493,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
5,0,47.434593847368774,0.34738704,49.20601021511285,18.72224917695805,0.0,7.0,0.0,0.0,0.0,0.0,47.434593847368774,0.0,0.0,0.0,0.0
5,1,51.69480824866945,0.3256392,53.625319760030564,19.23750431045756,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866945,0.0,0.0,0.0,0.0
5,2,50.103107003856174,0.32020224,51.974177389892304,18.36259329400631,0.0,7.0,0.0,0.0,0.0,0.0,50.103107003856174,0.0,0.0,0.0,0.0
5,3,51.694808248669474,0.3211276799999999,53.625319760030585,18.995572607853788,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
5,4,51.69480824866946,0.33119184,53.625319760030564,19.535266405969896,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866946,0.0,0.0,0.0,0.0
5,5,39.792499564647315,0.4604064,41.27852651934369,20.371217019865835,0.0,7.0,0.0,0.0,0.0,0.0,39.792499564647315,0.0,0.0,0.0,0.0
5,6,51.69480824866945,0.7253136000000001,53.625319760030585,40.67017181035594,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866945,0.0,0.0,0.0,0.0
5,7,41.995485853941126,0.98941104,43.563782006162995,44.544448045455006,0.0,7.0,0.0,0.0,0.0,0.0,41.995485853941126,0.0,0.0,0.0,0.0
5,8,33.53170738103527,1.08207072,34.78392881850132,38.79001894495686,0.0,5.0,0.0,0.0,0.0,0.0,33.53170738103527,0.0,0.0,0.0,0.0
5,9,22.742073353618515,1.2484185600000002,23.591362400019207,30.23276877131076,0.0,5.0,0.0,0.0,0.0,0.0,22.742073353618515,0.0,0.0,0.0,0.0
5,10,0.0,1.48938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,11,0.0,1.6153555199999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,12,0.0,1.61940432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,13,0.0,1.64936544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,14,0.0,1.7282592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,15,6.714434692963915,1.7953536,6.965181216767547,0.0,61.99011282923117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.714434692963915
5,16,0.0,1.95024912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,17,0.0,2.19826704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,18,0.0,2.19792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,19,7.4,2.00947728,7.6763485477178435,15.679535136929465,0.0,1.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0
5,20,37.0,1.8514584,38.38174273858922,72.33263568464731,0.0,5.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
5,21,23.064266212658097,1.71923616,23.92558735752915,41.92567187583717,0.0,4.0,0.0,0.0,0.0,0.0,23.064266212658097,0.0,0.0,0.0,0.0
5,22,51.694808248669474,1.6330545599999997,53.625319760030585,89.34807104963305,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
5,23,51.694808248669474,1.469136,53.625319760030585,80.5578858550293,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
6,0,44.983704959885216,1.24020528,46.6635943567274,59.41700107819921,0.0,7.0,0.0,0.0,0.0,0.0,44.983704959885216,0.0,0.0,0.0,0.0
6,1,49.75779918900662,1.1695247999999998,51.61597426245501,62.07465072419009,0.0,7.0,0.0,0.0,0.0,0.0,49.75779918900662,0.0,0.0,0.0,0.0
6,2,51.694808248669474,1.11897264,53.625319760030585,61.78026370678259,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
6,3,44.700400185815525,0.95250912,46.369709736323166,45.7024088078729,0.0,7.0,0.0,0.0,0.0,0.0,44.700400185815525,0.0,0.0,0.0,0.0
6,4,51.694808248669474,0.94776624,53.625319760030585,52.5992657618189,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
6,5,51.69480824866946,0.97205904,53.625319760030585,53.901974929685366,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866946,0.0,0.0,0.0,0.0
6,6,51.39123625519146,1.124988,53.310411053103174,61.738147315666154,0.0,7.0,0.0,0.0,0.0,0.0,51.39123625519146,0.0,0.0,0.0,0.0
6,7,49.828843203612685,1.2024936,51.68967137304221,63.867427134634156,0.0,7.0,0.0,0.0,0.0,0.0,49.828843203612685,0.0,0.0,0.0,0.0
6,8,51.694808248669474,1.25524368,53.625319760030585,69.08784180081452,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
6,9,14.8,1.27155456,15.352697095435687,20.02996627385892,0.0,2.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0
6,10,0.0,1.27409952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,11,0.0,1.2799992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,12,0.0,1.2714388799999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,13,0.0,1.16940912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,14,0.0,1.30787808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,15,0.0,1.42066608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,16,0.0,1.5688521599999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,17,0.0,1.74352896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,18,0.0,1.64392848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,19,22.200000000000003,1.38723456,23.02904564315353,32.708949410788385,0.0,3.0,0.0,0.0,0.0,0.0,22.200000000000003,0.0,0.0,0.0,0.0
6,20,51.69480824866945,1.24032096,53.625319760030585,68.28760616912511,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866945,0.0,0.0,0.0,0.0
6,21,43.67067776984856,1.16859936,45.30153295627445,54.438823160573904,0.0,8.0,0.0,0.0,0.0,0.0,43.67067776984856,0.0,0.0,0.0,0.0
6,22,48.875423365472734,0.858924,50.700646644681264,45.22619362257515,0.0,7.0,0.0,0.0,0.0,0.0,48.875423365472734,0.0,0.0,0.0,0.0
6,23,51.69480824866946,0.8298883199999999,53.62531976003059,46.278024609171595,0.0,8.0,0.0,0.0,0.0,0.0,51.69480824866946,0.0,0.0,0.0,0.0
7,0,51.69480824866946,0.82907856,53.62531976003058,46.2346009702427,0.0,9.0,0.0,0.0,0.0,0.0,51.69480824866946,0.0,0.0,0.0,0.0
7,1,51.694808248669474,0.80895024,53.625319760030585,45.15521337401049,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
7,2,47.738983599180266,0.8090659199999999,49.521767219066675,41.70554465007112,0.0,8.0,0.0,0.0,0.0,0.0,47.738983599180266,0.0,0.0,0.0,0.0
7,3,45.01928045233571,0.8207496,46.70049839453911,39.87520187397787,0.0,7.0,0.0,0.0,0.0,0.0,45.01928045233571,0.0,0.0,0.0,0.0
7,4,51.69480824866945,0.85406544,53.625319760030564,47.57453040004821,0.0,8.0,0.0,0.0,0.0,0.0,51.69480824866945,0.0,0.0,0.0,0.0
7,5,47.223401274647685,0.8706076800000001,48.98693078282956,44.26986556807149,0.0,7.0,0.0,0.0,0.0,0.0,47.223401274647685,0.0,0.0,0.0,0.0
7,6,51.69480824866946,0.9002217599999999,53.625319760030585,50.04967781899452,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866946,0.0,0.0,0.0,0.0
7,7,51.694808248669474,0.87882096,53.625319760030585,48.902053075874065,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
7,8,51.694808248669474,0.92520864,53.625319760030585,51.38960724880004,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
7,9,17.674549784254815,1.1232528,18.334595211882586,21.20126051012702,0.0,3.0,0.0,0.0,0.0,0.0,17.674549784254815,0.0,0.0,0.0,0.0
7,10,0.0,1.1290368000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,15.767118420521607,0.9971616,16.355931971495444,0.0,145.56779454630947,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.767118420521607
7,12,34.45484453182314,0.99241872,35.7415399707709,0.0,318.099705739861,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,34.45484453182314
7,13,0.2731908516812112,1.06182672,0.28339299966930626,0.0,2.522197697056826,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2731908516812112
7,14,9.724949530523462,0.93133968,10.088121919630149,0.0,89.78428508470833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.724949530523462
7,15,27.80679667930064,0.91317792,28.84522477105876,0.0,256.722500462423,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,27.80679667930064
7,16,52.49674811224717,0.92463024,54.45720758531865,0.0,484.66914750933597,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,52.49674811224717
7,17,3.917402676626223,0.91017024,4.06369572264131,0.0,36.166891931507664,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.917402676626223
7,18,36.87198601877323,0.90669984,38.24894815225439,7.214231136929462,272.09613648037526,1.0,0.0,0.0,0.0,2.0,7.4,0.0,0.0,0.0,29.47198601877323
7,19,22.200000000000003,0.8605435199999999,23.02904564315353,20.579757410788382,0.0,3.0,0.0,0.0,0.0,0.0,22.200000000000003,0.0,0.0,0.0,0.0
7,20,72.83864665312186,0.7748246400000001,75.55876208830068,43.32521716200759,195.20763672160402,7.0,0.0,0.0,0.0,1.0,51.69480824866947,0.0,0.0,0.0,21.14383840445239
7,21,51.69480824866946,0.6939643200000001,53.625319760030564,38.9890566461092,0.0,8.0,0.0,0.0,0.0,0.0,51.69480824866946,0.0,0.0,0.0,0.0
7,22,51.69480824866945,0.5645184,53.625319760030585,32.047477794477864,0.0,9.0,0.0,0.0,0.0,0.0,51.69480824866945,0.0,0.0,0.0,0.0
7,23,51.694808248669474,0.4152912,53.625319760030585,24.04512147758383,0.0,7.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
8,0,51.694808248669474,0.28272192,53.625319760030585,16.9360514472268,0.0,8.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
8,1,51.694808248669474,0.1075824,53.625319760030585,7.544138684608527,0.0,8.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
8,2,51.69480824866946,0.1052688,53.625319760030564,7.4200711448117165,0.0,7.0,0.0,0.0,0.0,0.0,51.69480824866946,0.0,0.0,0.0,0.0
8,3,51.694808248669474,0.04812288,53.625319760030585,4.3556029118305934,0.0,10.0,0.0,0.0,0.0,0.0,51.694808248669474,0.0,0.0,0.0,0.0
8,4,51.69480824866945,0.06454944,53.62531976003058,5.236482444387921,0.0,9.0,0.0,0.0,0.0,0.0,51.69480824866945,0.0,0.0,0.0,0.0
8,5,51.69480824866948,0.1147545599999999,53.625319760030585,7.9287480579786225,0.0,9.0,0.0,0.0,0.0,0.0,51.69480824866948,0.0,0.0,0.0,0.0
8,6,51.69480824866947,0.10434336,53.625319760030585,7.370444128892996,0.0,10.0,0.0,0.0,0.0,0.0,51.69480824866947,0.0,0.0,0.0,0.0
