date,Consumption_kWh_Vehicle_0,Consumption_kWh_Vehicle_1,Consumption_kWh_Vehicle_10,Consumption_kWh_Vehicle_11,Consumption_kWh_Vehicle_12,Consumption_kWh_Vehicle_13,Consumption_kWh_Vehicle_14,Consumption_kWh_Vehicle_15,Consumption_kWh_Vehicle_16,Consumption_kWh_Vehicle_17,Consumption_kWh_Vehicle_18,Consumption_kWh_Vehicle_19,Consumption_kWh_Vehicle_2,Consumption_kWh_Vehicle_20,Consumption_kWh_Vehicle_21,Consumption_kWh_Vehicle_22,Consumption_kWh_Vehicle_23,Consumption_kWh_Vehicle_24,Consumption_kWh_Vehicle_3,Consumption_kWh_Vehicle_4,Consumption_kWh_Vehicle_5,Consumption_kWh_Vehicle_6,Consumption_kWh_Vehicle_7,Consumption_kWh_Vehicle_8,Consumption_kWh_Vehicle_9
2023-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1331635243369775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 07:00:00,0.0,0.0,8.4594572065106,0.0,0.0,0.0,0.0,0.0,4.108633466666667,4.22076697265838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 08:00:00,2.671019988346699,2.358565786859185,14.251490547202208,3.050569121357837,2.9085886020721134,0.0,0.0,0.0,6.215499936615626,9.508212615443954,2.5050089333023497,5.673283538457386,0.0,3.133993506056511,0.0,0.0,0.0,2.633969152764212,0.0,4.569119138674686,10.802952566973401,0.0,0.0,0.0,0.0
2023-01-02 09:00:00,10.672445122240665,3.5596151120215938,8.938553789474678,2.7247655991518003,2.9085886020721134,6.19980375355704,0.0,0.0,8.746296199320412,3.1331635243369775,2.5050089333023497,7.768139042226322,0.0,3.133993506056511,6.935930549796375,3.148312330422138,3.9338237190534286,3.7255308570016767,0.0,3.011819838911397,3.3182820040116052,0.0,6.556147579273047,18.170893025132518,3.712457953353559
2023-01-02 10:00:00,3.617707477216111,8.694302082461833,3.166997899378268,8.650405032223205,3.433799049075832,3.4879521993063616,5.085948967712004,11.057709028104826,9.808310745685754,8.671438136385136,5.181630891307288,3.3936924754531668,5.548702818951614,13.770977387315432,9.39064042343259,3.148312330422138,2.33748460059655,3.1934982539913683,23.354337600000004,8.316017499430629,7.497202593117919,0.0,11.007169996607033,7.206052653712823,2.43439919544271
2023-01-02 11:00:00,4.364205771511259,2.358565786859185,3.89537957844141,3.5695343787597076,6.702546268028473,3.4879521993063616,4.56856145709563,8.473278916325095,7.46721948489719,7.974456232243558,2.5050089333023497,3.740820289429482,10.51659610423718,4.411490722719099,7.87142075491458,3.2581718701947033,4.672165212675828,3.5924200318458235,11.508916828040729,2.8102589472355133,3.3182820040116052,5.956103886210116,3.8977238078489007,19.047176174904276,2.884560638187484
2023-01-02 12:00:00,2.671019988346699,3.4462159816106497,3.166997899378268,7.27308605720834,2.9085886020721134,3.5147568002713587,12.43769250300349,14.713991236880773,5.169296898210484,10.084463202020984,3.9195750197312953,5.121161762734538,2.968552632686957,3.180701605243162,8.14941542590879,4.495161432266825,8.526248105983687,7.340863075913967,8.576294111715308,5.545625417767201,4.339519185870918,21.197624391458593,3.6759949896379447,16.92657009208515,10.094939961231649
2023-01-02 13:00:00,2.950757445990116,7.279700401131577,10.252812873554696,3.483938218667661,9.106166764615333,5.475589619017039,5.036470531579936,16.74885328018529,5.254488233302739,3.1331635243369775,4.776152808934718,3.511043555751053,2.968552632686957,3.133993506056511,3.5607631133003554,5.090748929834218,5.975322760952008,5.380207051019581,12.79419434039652,8.407414409206737,3.3182820040116052,4.776642900620195,3.933035288969521,7.009676851056363,2.43439919544271
2023-01-02 14:00:00,4.48702989820578,2.5972498099305956,14.251490547202208,7.581213987222479,5.029157111171907,14.309732362712145,8.358800018722505,4.434042612751273,6.924730215186465,3.7796900409055794,3.708253876477056,6.430588016068735,7.926513818616187,6.82797363031202,3.4960454285317017,7.748423911540994,7.237459518288609,6.999959863268745,5.3235499067789,4.415691390160345,3.3182820040116052,4.710583198101909,8.255237462594522,7.124944771110575,8.333496224738722
2023-01-02 15:00:00,2.671019988346699,4.129353675221253,14.251490547202208,2.7247655991518003,2.9085886020721134,4.770089351384285,20.558526556930335,4.434042612751273,6.800747077065796,3.1331635243369775,5.279456788570002,2.738442544243597,2.968552632686957,10.374009290338835,7.90113213101385,4.530474824578298,2.2537146497619522,3.363029210306178,19.346475788098065,4.2455088427989685,3.3182820040116052,4.710583198101909,14.573268187994604,7.117889691696761,5.0132510324792126
2023-01-02 16:00:00,5.315035348522898,5.073868315785879,3.9655257382976763,6.157797103416417,5.765302067470108,4.1912059882618165,4.56856145709563,6.3757293946870295,5.694735898545569,4.3227245545051485,2.5050089333023497,2.738442544243597,13.358486847091305,3.4029497883757602,6.774106018597458,3.148312330422138,4.5911942745542715,5.432291214003046,9.088313634338332,7.838637812886466,6.457776525237575,4.710583198101909,6.427009772053325,4.232705816645395,10.954796379492194
2023-01-02 17:00:00,2.8464737364706973,10.613546040866332,4.143247423437121,3.4106239372363727,3.9130627701935676,4.118466453866333,9.227836644393802,16.24409779514188,10.530079881917251,7.052259289313238,2.5050089333023497,2.738442544243597,3.2273684030572,5.02318459031584,3.4960454285317017,5.612900598089801,2.2537146497619522,6.517704227947541,5.189852800000001,2.8102589472355133,3.7612676265992095,4.710583198101909,6.552683858631645,9.408500021734088,2.43439919544271
2023-01-02 18:00:00,3.4683540778463193,5.8683469619203485,0.0,2.7247655991518003,3.802462114049534,9.561065764829225,4.56856145709563,0.0,12.562194641412116,3.4726504903812687,2.5050089333023497,5.033385997799214,4.613437299120319,3.7625625394821265,7.504991997185206,9.204829895295026,2.2537146497619522,3.6246086329015497,5.189852800000001,3.0447779337047614,7.3132404450605755,7.4841244711773856,11.932176718624076,17.04606413961053,4.117532895506764
2023-01-02 19:00:00,2.844530155466056,3.7396130137644024,0.0,0.0,5.854477625330189,3.4879521993063616,0.0,0.0,0.0,0.0,0.0,0.0,5.274386650852949,0.0,3.4960454285317017,3.148312330422138,2.5503860024388256,5.356771714645651,12.344876778201085,2.8102589472355133,0.0,0.0,0.0,0.0,2.43439919544271
2023-01-02 20:00:00,0.0,2.358565786859185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.244855009192528,0.0,0.0,14.16740548689962,0.0,0.0,0.0,2.982979456433712,0.0,0.0,0.0,0.0,5.0727710687556105
2023-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43439919544271
2023-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8689568320128,0.0,4.032336341833844,0.0,0.0,0.0,0.0,0.0,3.2848546606886857,4.716899030038445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 08:00:00,0.0,0.0,4.40966702749759,4.246700596730458,6.844162912325913,0.0,10.627661480304013,0.0,10.871314331926442,0.0,9.637056193088293,0.0,4.637695451254506,12.327050466408123,10.206518705760958,0.0,5.587661061611927,6.7098337585702925,0.0,0.0,0.0,3.979850752904061,2.906688128300994,7.4801638314895,0.0
2023-01-03 09:00:00,0.0,0.0,4.287153392829679,2.532079814802273,3.5526948555493774,0.0,3.45191668939568,6.404700316940873,3.8689568320128,3.405305914489331,2.1415680429085096,3.389672478280538,3.4500743811025885,10.805652070663157,3.610235190426405,7.322462737218503,5.08789282045192,5.960563534217288,6.444228471970543,5.938774346953638,7.99100598443897,3.979850752904061,5.584450545157162,5.5578048259231965,3.926286750597001
2023-01-03 10:00:00,4.823108805837935,4.386787449935244,5.988439640072703,2.532079814802273,6.160260618812268,17.71446412532886,3.693816338034317,5.804666365898563,8.29368138351767,4.437117662022994,3.611590646592349,8.889377780887635,8.7722422538039,3.7446305521611496,16.246058356918823,4.824048833227217,4.103582571574627,8.06894010599362,4.9875692963235165,3.9318053339605767,6.697686755334939,4.823290467552821,3.4433258922436387,13.478151071146852,11.043592179790117
2023-01-03 11:00:00,8.626093301239244,5.981296321047776,7.24701668311482,2.532079814802273,3.5526948555493774,9.817914818234906,3.7024787976264926,5.739826132728203,4.634983576417977,8.85909263683399,5.646264012380479,7.630074101585712,3.4500743811025885,4.215719905139483,3.610235190426405,4.430559047692926,6.572686557317732,2.928586241610554,4.828311295264456,3.9318053339605767,4.2315627647180385,4.883984029126477,4.880149232447138,6.833830662528993,13.935031016675438
2023-01-03 12:00:00,4.823108805837935,7.472116601970079,6.608334238372987,5.610350925053873,9.1151778793799,3.991506455340869,4.365966994348585,5.656591885063492,13.708006027367801,15.32387661520199,3.5978903224301155,5.79932012091129,5.054397527759702,3.7446305521611496,8.062234449265269,8.957605969953242,2.982246429125468,3.2452393881332005,11.420652738109348,8.106156041167681,9.179736249942195,6.162687356950828,3.010626851342271,11.945506929994806,3.8203200462535887
2023-01-03 13:00:00,4.823108805837935,14.144612964830571,3.8014170039034796,6.0872926117803035,10.31028873245661,4.520240834661121,3.43337093361449,6.029613551965375,4.149984919099988,5.19328748913527,2.1415680429085096,11.430673608036802,10.731461738232102,3.7446305521611496,3.610235190426405,4.704787709311715,4.08875959779672,3.54472663458563,3.6982767837332347,3.9318053339605767,3.3555725462504165,9.507174574001931,6.227176645677204,3.8034171117908446,8.182949636797725
2023-01-03 14:00:00,8.560127477218359,8.360118276224426,6.090675155832888,5.1975906587692515,7.531940543880631,7.122058297081256,7.529500301350512,3.1002851086725483,10.29669040933581,5.196870997716649,2.555877390784477,10.756328215434186,9.1210406590431,3.7446305521611496,4.362500279947062,4.430559047692926,3.6110774477233316,7.354936665480902,3.0699079500608253,3.9318053339605767,7.476087231918405,3.979850752904061,2.906688128300994,3.1048180727287806,7.796172776305774
2023-01-03 15:00:00,12.103835664472633,7.014832138244074,9.549178036198045,2.532079814802273,8.04353681267177,3.936547583406414,2.361702551178669,5.677186910548604,3.8689568320128,9.973492103287468,2.1415680429085096,4.387077561952202,4.004024562161381,7.3268323857579265,6.2291495035599835,7.004956309902975,7.465901156396439,9.119329574590688,4.465094877135571,5.189487430183813,9.226305562915517,6.62175440552705,4.906140317956756,3.1001928253198985,6.798697799540502
2023-01-03 16:00:00,8.421685204923577,19.740543524708595,7.234678883495086,8.025330414849286,6.098538772126138,10.48773815148706,2.361702551178669,10.822396980707765,3.8689568320128,3.405305914489331,4.43504924164647,3.7893153107530573,4.975619567203739,12.326675313969677,7.1466548895055855,4.430559047692926,5.1781509855562105,2.8061321224156686,2.742735420796677,6.403421933303124,3.3555725462504165,11.720963070969624,3.351446765676858,2.995144682477078,3.1711251457808456
2023-01-03 17:00:00,7.009287051144382,9.1728779659104,17.106376517565657,6.2566431394825,3.5526948555493774,9.485265935423048,7.603652147164169,12.62684112189041,12.60860131710115,5.495516347233078,2.4489947292737897,9.385874651870633,4.321052249560021,4.706379130105603,3.610235190426405,4.430559047692926,6.111716282720386,3.4919895101908662,4.213869535067307,3.9318053339605767,5.657785842493523,11.882373515575495,8.906642874904223,3.240560195849396,4.769023162665384
2023-01-03 18:00:00,6.225289169008491,14.524939231012375,8.719841467810323,5.801060069305072,3.5526948555493774,3.936547583406414,3.9010607850652694,4.813520599886328,4.054305671971206,6.774864038049647,9.637056193088293,5.438059343115836,3.4500743811025885,8.854747436213305,3.920276771520251,6.800379677086774,6.141539342830337,3.4648980417691937,2.742735420796677,10.931644055877713,3.3555725462504165,13.363721906669051,13.080096577354473,6.461561557360542,5.40658706778417
2023-01-03 19:00:00,0.0,9.222748240521248,0.0,0.0,0.0,7.046188883445109,10.295616035420274,3.1002851086725483,0.0,0.0,9.637056193088293,7.9229236104144825,6.235584200558327,0.0,4.064660560063674,0.0,2.982246429125468,12.627594550870507,0.0,4.133412974564264,0.0,0.0,0.0,10.077013177696761,0.0
2023-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.361702551178669,3.7228342613053336,0.0,0.0,5.501238537124828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.8514042083261293,0.0,0.0,0.0,3.849762745961924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 07:00:00,7.320956198753332,0.0,3.517142855978481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.834592372725521,0.0,0.0,4.415318556536532,6.536182692488293,0.0,5.551837713256825,0.0,0.0,0.0
2023-01-04 08:00:00,3.7553432493173737,0.0,2.982742255265772,11.378034010923846,4.2229379991689875,4.028787590750148,0.0,9.060334414347414,15.879411077806148,3.099910891484901,16.87540325927268,0.0,0.0,0.0,3.3676226591496796,10.820039510902344,7.865533752341621,0.0,2.5297299587314748,4.176489115546309,6.797580698308699,9.528630836632777,0.0,15.551661738449617,0.0
2023-01-04 09:00:00,7.2300570099282195,3.055538704918636,2.7671776315355654,9.576650558988765,8.028145801533713,3.290681240507813,0.0,3.4829594828546764,3.986719679268318,3.099910891484901,14.869217979535177,7.114368468522498,11.095696950543289,5.263839603901295,6.966614471390604,8.206486114583491,4.903675708430052,0.0,2.263505514936768,5.27203468478432,4.698082365000168,16.293388452114257,10.827575552039521,3.797879181533189,5.600938986312603
