date,Consumption_rate_corrected_Vehicle_0,Consumption_rate_corrected_Vehicle_1,Consumption_rate_corrected_Vehicle_10,Consumption_rate_corrected_Vehicle_11,Consumption_rate_corrected_Vehicle_12,Consumption_rate_corrected_Vehicle_13,Consumption_rate_corrected_Vehicle_14,Consumption_rate_corrected_Vehicle_15,Consumption_rate_corrected_Vehicle_16,Consumption_rate_corrected_Vehicle_17,Consumption_rate_corrected_Vehicle_18,Consumption_rate_corrected_Vehicle_19,Consumption_rate_corrected_Vehicle_2,Consumption_rate_corrected_Vehicle_20,Consumption_rate_corrected_Vehicle_21,Consumption_rate_corrected_Vehicle_22,Consumption_rate_corrected_Vehicle_23,Consumption_rate_corrected_Vehicle_24,Consumption_rate_corrected_Vehicle_3,Consumption_rate_corrected_Vehicle_4,Consumption_rate_corrected_Vehicle_5,Consumption_rate_corrected_Vehicle_6,Consumption_rate_corrected_Vehicle_7,Consumption_rate_corrected_Vehicle_8,Consumption_rate_corrected_Vehicle_9
2023-01-01 20:00:00,0.0,0.0,0.174649993584244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14697890602395663,0.0,0.2045705507826037,0.0,0.0,0.0,0.0,0.0,0.0,0.43727289025950683,0.3163045955972805,0.0,0.0,0.0,0.0
2023-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11329772784640002,0.0,0.11329772784640002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123259004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 07:00:00,0.0,0.0,0.3292405940211764,0.0,0.0,0.0,0.0,0.0,0.123259004,0.16604544548183425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 08:00:00,0.123259004,0.123259004,0.5546655180000001,0.13799723236698647,0.123259004,0.0,0.0,0.0,0.18646499809846875,0.37405414932751185,0.123259004,0.25535802452010425,0.0,0.123259004,0.0,0.0,0.0,0.13068225558201113,0.0,0.20040326701722339,0.4012802926498129,0.0,0.0,0.0,0.0
2023-01-02 09:00:00,0.4924991058664044,0.1860260230075683,0.3478869491853363,0.123259004,0.123259004,0.2190917741965824,0.0,0.0,0.26238888597961235,0.123259004,0.123259004,0.349648775100668,0.0,0.123259004,0.24453798122987444,0.123259004,0.21514666622649709,0.18483920934397707,0.0,0.13209953977260588,0.123259004,0.0,0.21983278621873162,0.5291476122107306,0.1879699395969534
2023-01-02 10:00:00,0.16694559469808457,0.4543655390619609,0.123259004,0.3913145074939044,0.14551616217697758,0.123259004,0.13721803023605197,0.30738590499929963,0.2942493223705726,0.3411353475923759,0.25496222958222914,0.15275221139328085,0.23039092365255381,0.5416083197322413,0.33108293618500484,0.123259004,0.1278405071224526,0.15844284075644421,0.5546655180000001,0.36474362451001857,0.27848679626889844,0.0,0.36907906960289233,0.2098446977758888,0.123259004
2023-01-02 11:00:00,0.20139409626076762,0.123259004,0.15160749147793476,0.16147343184552904,0.28403782393720034,0.123259004,0.123259004,0.23554304977515483,0.2240165845469157,0.3137160014129599,0.123259004,0.16837665043851788,0.43666571614910304,0.17350257796858104,0.2775202731628067,0.12756009488015713,0.2555276599451925,0.17823502308936806,0.2733367746659673,0.123259004,0.123259004,0.15584979648180405,0.13069374571423487,0.5546655180000001,0.14605167135537736
2023-01-02 12:00:00,0.123259004,0.18009976733694216,0.123259004,0.329009344398965,0.123259004,0.12420623843120009,0.3355668090219996,0.40902446438089474,0.15507890694631452,0.3967239119505563,0.1928627505525338,0.23050667961773844,0.123259004,0.12509601922461802,0.2873214462209168,0.17598924846383673,0.4663131818890384,0.3642110021191331,0.20368698515323858,0.24323319608091065,0.16119329582075795,0.5546655180000001,0.123259004,0.49291216093542023,0.5111290898348041
2023-01-02 13:00:00,0.13616799029027568,0.3804382416895672,0.39903768273443574,0.15760135659529304,0.38589749160976733,0.19349913192244955,0.13588311052130367,0.46559024207861777,0.15763464699908217,0.123259004,0.2350106741555641,0.15803425658581086,0.123259004,0.123259004,0.1255407356104272,0.19930698636284813,0.3267992832061808,0.2669346344423265,0.30386211558441734,0.36875232701010763,0.123259004,0.12498754859724247,0.13187776745663696,0.20412611328321092,0.123259004
2023-01-02 14:00:00,0.207062035695735,0.1357326670703325,0.5546655180000001,0.3429479898993146,0.21312360780103115,0.5056844984530545,0.22551898986555563,0.123259004,0.20774190645559396,0.14869342958067538,0.18246469037183782,0.28944477059090723,0.32912140001052737,0.2685421100535453,0.123259004,0.3033571366721003,0.39582741843950814,0.34729736411510453,0.12643431028599889,0.19367386882904453,0.123259004,0.123259004,0.2768046067231193,0.20748278620934735,0.4219433059384727
2023-01-02 15:00:00,0.123259004,0.21580064631112159,0.5546655180000001,0.123259004,0.123259004,0.1685678096619438,0.5546655180000001,0.123259004,0.20402241231197385,0.123259004,0.25977575439713374,0.123259004,0.123259004,0.4080066056750964,0.2785677980592447,0.17737179666977973,0.123259004,0.16685398245069852,0.459478799967329,0.18620959892374597,0.123259004,0.123259004,0.48865314749899025,0.20727733794543354,0.253831964051806
2023-01-02 16:00:00,0.2452718310390607,0.26516112398278574,0.15433756774353807,0.27855751630065534,0.2443196642141994,0.14811093907041575,0.123259004,0.1772346645254781,0.17084207695636708,0.1700564681721806,0.123259004,0.123259004,0.5546655180000001,0.13383697214643936,0.23883258324632406,0.123259004,0.2510992389883235,0.26951874819006616,0.21584744881553536,0.34380557367625153,0.239876870498973,0.123259004,0.2155026939467031,0.123259004,0.5546655180000001
2023-01-02 17:00:00,0.1313556316314604,0.5546655180000001,0.16125446462679463,0.15428487120256443,0.1658262083884704,0.14554043292563718,0.24896544887146385,0.45155887977933135,0.3159023964575175,0.27743667038075975,0.123259004,0.123259004,0.13400544444510462,0.19756031029226845,0.123259004,0.21974965145176323,0.123259004,0.32337063964121604,0.123259004,0.123259004,0.13971389438015985,0.123259004,0.21971664494062954,0.2739813235430619,0.123259004
2023-01-02 18:00:00,0.16005341443337245,0.3066806979405716,0.0,0.123259004,0.16113921803571024,0.3378737367976863,0.123259004,0.0,0.3768658392423635,0.13661445927086915,0.123259004,0.22655583778466487,0.19155721891018473,0.14798043142336847,0.26460120656656705,0.36037662271308407,0.123259004,0.17983203457508623,0.123259004,0.13354509408423398,0.27165344361356775,0.19583259425309787,0.400095272718108,0.49639190130007893,0.20847977792118175
2023-01-02 19:00:00,0.13126594160298044,0.19543274051976164,0.0,0.0,0.24809871032444933,0.123259004,0.0,0.0,0.0,0.0,0.0,0.0,0.2190008821593924,0.0,0.123259004,0.123259004,0.1394844012348037,0.2657719091254964,0.29319082348227576,0.123259004,0.0,0.0,0.0,0.0,0.123259004
2023-01-02 20:00:00,0.0,0.123259004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1762530988321731,0.0,0.0,0.5546655180000001,0.0,0.0,0.0,0.13083458985662916,0.0,0.0,0.0,0.0,0.2568455948495842
2023-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123259004
2023-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1209049010004,0.0,0.22765058893371048,0.0,0.0,0.0,0.0,0.0,0.1331731085910738,0.2032321306969465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 08:00:00,0.0,0.0,0.14025042631651816,0.20277674985775673,0.23291976175573148,0.0,0.5440720545018,0.0,0.3397285728727013,0.0,0.5440720545018,0.0,0.16252406396662505,0.39801010954414423,0.3418110091417644,0.0,0.22653245582930914,0.289099639973728,0.0,0.0,0.0,0.1209049010004,0.1209049010004,0.30195151266116904,0.0
2023-01-03 09:00:00,0.0,0.0,0.1363538533134741,0.1209049010004,0.1209049010004,0.0,0.17671727770490062,0.2497704664615588,0.1209049010004,0.1209049010004,0.1209049010004,0.1209049010004,0.1209049010004,0.3488879011293377,0.1209049010004,0.1998216529319307,0.20627107530405392,0.25681661182466053,0.2840736293846537,0.1826201613493574,0.2879245714779121,0.1209049010004,0.23228754186934888,0.2243517136881857,0.14969680761785975
2023-01-03 10:00:00,0.1209049010004,0.1209049010004,0.1904636352934683,0.1209049010004,0.2096452778911646,0.5440720545018,0.18910107813569135,0.2263703458582276,0.2591775432349272,0.15753922999146075,0.20389686474177235,0.3170717370011417,0.307415714587792,0.1209049010004,0.5440720545018,0.13164278826306164,0.1663656094002564,0.3476580439318335,0.21986137176493342,0.1209049010004,0.24132488358516607,0.14652797119342245,0.1432265718707063,0.5440720545018,0.4210569932766042
2023-01-03 11:00:00,0.21623749299293515,0.16485139701970591,0.2304929540012369,0.1209049010004,0.1209049010004,0.3015418952720686,0.1895445437274481,0.22384170681455529,0.1448432367630618,0.3145408210323484,0.3187668931181129,0.2721541269219896,0.1209049010004,0.1361152163548256,0.1209049010004,0.1209049010004,0.26646691895015334,0.12618095448344255,0.2128409815714184,0.1209049010004,0.15246777415583043,0.14837179637909553,0.20299183599070314,0.2758610041579816,0.5312983461880327
2023-01-03 12:00:00,0.1209049010004,0.20594011639154605,0.210179518860364,0.26789002432141346,0.3102066808203381,0.122592876778551,0.22351113054405766,0.22059573809845437,0.4283751883552438,0.5440720545018,0.2031233958146499,0.20685367969358628,0.17712703124828139,0.1209049010004,0.270000043353215,0.2444428460019592,0.1209049010004,0.13982425980964652,0.503443707399227,0.24926818863230113,0.3307558061139941,0.18721785088168558,0.12522827539239542,0.4822038618769352,0.14565663471108403
2023-01-03 13:00:00,0.1209049010004,0.38984178051003116,0.1209049010004,0.2906636300661936,0.35087855534117957,0.13883212612909626,0.1757678470640338,0.2351428349385533,0.12968702872187463,0.18438693189615427,0.1209049010004,0.40771622326432766,0.3760748829524878,0.1209049010004,0.1209049010004,0.12838828827220639,0.16576466302652737,0.15272795582380366,0.16302694930722286,0.1209049010004,0.1209049010004,0.28882088099019043,0.2590220012002751,0.1535324059817997,0.31198980495759415
2023-01-03 14:00:00,0.2145838725286816,0.23041446253646725,0.19371525828011177,0.2481810329853967,0.25632613067692434,0.21874287940971815,0.38546492150881995,0.1209049010004,0.32177157529174405,0.18451416385743633,0.14429525315584824,0.38366326137638346,0.3196390558831369,0.1209049010004,0.146097868044691,0.1209049010004,0.14639868692869784,0.31689451907869126,0.13532727727512003,0.1209049010004,0.2693714929976645,0.1209049010004,0.1209049010004,0.12533208292197376,0.2972432352458176
2023-01-03 15:00:00,0.30341696852595273,0.19333683131179374,0.3037137004217581,0.1209049010004,0.2737367158088697,0.1209049010004,0.1209049010004,0.22139890278495777,0.1209049010004,0.35410741520914835,0.1209049010004,0.1564809525721406,0.14031761052542266,0.236565378588639,0.20861098081414964,0.19115726481559037,0.3026792257598866,0.3929150842893151,0.19682972334264007,0.1595792290553633,0.3324337487294764,0.2011639658258587,0.20407294599691153,0.12514537572103454,0.25921269158321936
2023-01-03 16:00:00,0.21111342433854113,0.5440720545018,0.23010054758014312,0.3832034731411583,0.20754476713339662,0.3221144711342231,0.1209049010004,0.42205177577998737,0.1209049010004,0.1209049010004,0.25038624911721913,0.13515960478231814,0.17436632510982758,0.3979979967955571,0.23933775954292955,0.1209049010004,0.20993028146818435,0.1209049010004,0.1209049010004,0.1969082976267123,0.1209049010004,0.3560741263201555,0.13940482140721475,0.1209049010004,0.1209049010004
2023-01-03 17:00:00,0.17570765892244172,0.2528150531600338,0.5440720545018,0.29874999000891855,0.1209049010004,0.2913251052061248,0.3892610479823349,0.4924214781148323,0.39401879115941096,0.19511752441423036,0.13826105888805443,0.334781089576603,0.15142757423208014,0.15195739469341343,0.1209049010004,0.1209049010004,0.2477784682339384,0.15045572610480323,0.18575524095500515,0.1209049010004,0.20385613117872228,0.3609776553812047,0.37047551285306046,0.13081158047462918,0.18182766268869327
2023-01-03 18:00:00,0.1560545285162959,0.4003240092674882,0.27733646909092385,0.2769962420917892,0.1209049010004,0.1209049010004,0.19971074163402422,0.1877176489235303,0.1266970522491002,0.24054058178041823,0.5440720545018,0.19396801039823208,0.1209049010004,0.2858979937396086,0.13128803248379,0.18557460193458947,0.24898754139935753,0.14928846413544947,0.1209049010004,0.33615330111375197,0.1209049010004,0.4059799159412467,0.5440720545018,0.26083363016525846,0.2061359435940923
2023-01-03 19:00:00,0.0,0.254189535211763,0.0,0.0,0.0,0.21641266905399853,0.5270733339722963,0.1209049010004,0.0,0.0,0.5440720545018,0.282599661438917,0.21852070627162087,0.0,0.1361233705543392,0.0,0.1209049010004,0.5440720545018,0.0,0.1271044327059942,0.0,0.0,0.0,0.4067784397051334,0.0
2023-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1209049010004,0.14518306930704902,0.0,0.0,0.31057929861866057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.14597466702474396,0.0,0.0,0.0,0.21734316834659606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04 07:00:00,0.2544126581835514,0.0,0.16587216611587052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13050301525000002,0.0,0.0,0.25456637110662916,0.307454713460232,0.0,0.20010521675686122,0.0,0.0,0.0
