date,Distance_km_Vehicle_0,Distance_km_Vehicle_1,Distance_km_Vehicle_10,Distance_km_Vehicle_11,Distance_km_Vehicle_12,Distance_km_Vehicle_13,Distance_km_Vehicle_14,Distance_km_Vehicle_15,Distance_km_Vehicle_16,Distance_km_Vehicle_17,Distance_km_Vehicle_18,Distance_km_Vehicle_19,Distance_km_Vehicle_2,Distance_km_Vehicle_20,Distance_km_Vehicle_21,Distance_km_Vehicle_22,Distance_km_Vehicle_23,Distance_km_Vehicle_24,Distance_km_Vehicle_25,Distance_km_Vehicle_26,Distance_km_Vehicle_27,Distance_km_Vehicle_28,Distance_km_Vehicle_29,Distance_km_Vehicle_3,Distance_km_Vehicle_4,Distance_km_Vehicle_5,Distance_km_Vehicle_6,Distance_km_Vehicle_7,Distance_km_Vehicle_8,Distance_km_Vehicle_9
2023-01-01 18:00:00,12.749033375540389,10.266046549493705,8.180829203081338,9.317027707060205,7.9430799187711925,9.96837972930982,7.5855585478711,11.715166897011024,7.112462867851037,10.556665747346104,10.036178439519642,8.353592846457284,9.728984072946023,9.251460876530833,13.037904711359534,9.67063260597747,8.814489708639616,6.575932084643045,15.629528576837327,9.618526446636231,6.258009783955601,12.805711443883437,8.109308780254878,8.22106792742081,10.668449179271581,11.361378205232105,10.657019727468848,9.103775298215641,12.289054958434132,10.17273188040896
2023-01-01 19:00:00,12.749033375540389,10.266046549493705,8.180829203081338,9.317027707060205,7.9430799187711925,0.0,7.5855585478711,11.715166897011024,7.112462867851037,10.556665747346104,10.036178439519642,8.353592846457284,9.728984072946023,9.251460876530833,13.037904711359534,9.67063260597747,8.814489708639616,6.575932084643045,0.0,9.618526446636231,6.258009783955601,12.805711443883437,8.109308780254878,8.22106792742081,10.668449179271581,11.361378205232105,0.0,9.103775298215641,12.289054958434132,10.17273188040896
2023-01-01 20:00:00,12.749033375540389,0.0,8.180829203081338,9.317027707060205,7.9430799187711925,0.0,7.5855585478711,0.0,7.112462867851037,0.0,10.036178439519642,8.353592846457284,9.728984072946023,9.251460876530833,13.037904711359534,9.67063260597747,8.814489708639616,6.575932084643045,0.0,9.618526446636231,6.258009783955601,12.805711443883437,8.109308780254878,0.0,10.668449179271581,11.361378205232105,0.0,9.103775298215641,12.289054958434132,10.17273188040896
2023-01-01 21:00:00,0.0,0.0,8.180829203081338,0.0,0.0,0.0,0.0,0.0,7.112462867851037,0.0,10.036178439519642,0.0,9.728984072946023,0.0,13.037904711359534,9.67063260597747,0.0,0.0,0.0,0.0,6.258009783955601,0.0,8.109308780254878,0.0,10.668449179271581,11.361378205232105,0.0,0.0,0.0,0.0
2023-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.036178439519642,0.0,9.728984072946023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.109308780254878,0.0,0.0,11.361378205232105,0.0,0.0,0.0,0.0
2023-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 07:00:00,3.397005837324666,0.0,0.0,0.0,0.0,0.0,3.671570439909308,0.0,0.0,0.0,0.0,0.0,0.0,3.6371031084473393,0.0,0.0,0.0,4.364043906069321,0.0,0.0,0.0,2.9764079083809056,0.0,0.0,0.0,3.235719864833129,4.665466661552134,6.489624109689858,7.604097698944645,0.0
2023-01-02 08:00:00,3.397005837324666,0.0,7.12034753106995,0.0,0.0,0.0,3.671570439909308,6.885941310620839,5.091627489037289,3.9026383081953355,4.275592598402114,0.0,5.644559604024927,3.6371031084473393,0.0,0.0,6.290111173289979,4.364043906069321,7.425420274333779,0.0,0.0,2.9764079083809056,4.113739079715764,8.583831540237643,0.0,3.235719864833129,4.665466661552134,6.489624109689858,7.604097698944645,5.418310948176321
2023-01-02 09:00:00,3.397005837324666,0.0,7.12034753106995,5.825866383011834,0.0,6.020444508123074,3.671570439909308,6.885941310620839,5.091627489037289,3.9026383081953355,4.275592598402114,8.277513685719555,5.644559604024927,3.6371031084473393,7.1397381874861106,4.750830879806571,6.290111173289979,4.364043906069321,7.425420274333779,8.09269113286428,0.0,2.9764079083809056,4.113739079715764,8.583831540237643,0.0,3.235719864833129,4.665466661552134,6.489624109689858,7.604097698944645,5.418310948176321
2023-01-02 10:00:00,3.397005837324666,3.1738581509445005,7.12034753106995,5.825866383011834,4.475387994282555,6.020444508123074,3.671570439909308,6.885941310620839,5.091627489037289,3.9026383081953355,4.275592598402114,8.277513685719555,5.644559604024927,3.6371031084473393,7.1397381874861106,4.750830879806571,6.290111173289979,4.364043906069321,7.425420274333779,8.09269113286428,0.0,2.9764079083809056,4.113739079715764,8.583831540237643,6.211238487464468,3.235719864833129,4.665466661552134,6.489624109689858,7.604097698944645,5.418310948176321
2023-01-02 11:00:00,3.397005837324666,3.1738581509445005,7.12034753106995,5.825866383011834,4.475387994282555,6.020444508123074,3.671570439909308,6.885941310620839,5.091627489037289,3.9026383081953355,4.275592598402114,8.277513685719555,5.644559604024927,3.6371031084473393,7.1397381874861106,4.750830879806571,6.290111173289979,4.364043906069321,7.425420274333779,8.09269113286428,4.802126366478802,2.9764079083809056,4.113739079715764,8.583831540237643,6.211238487464468,3.235719864833129,4.665466661552134,6.489624109689858,7.604097698944645,5.418310948176321
2023-01-02 12:00:00,3.397005837324666,3.1738581509445005,7.12034753106995,5.825866383011834,4.475387994282555,6.020444508123074,3.671570439909308,6.885941310620839,5.091627489037289,3.9026383081953355,4.275592598402114,8.277513685719555,5.644559604024927,3.6371031084473393,7.1397381874861106,4.750830879806571,6.290111173289979,4.364043906069321,7.425420274333779,8.09269113286428,4.802126366478802,2.9764079083809056,4.113739079715764,8.583831540237643,6.211238487464468,3.235719864833129,4.665466661552134,6.489624109689858,7.604097698944645,5.418310948176321
2023-01-02 13:00:00,3.397005837324666,3.1738581509445005,7.12034753106995,5.825866383011834,4.475387994282555,6.020444508123074,3.671570439909308,6.885941310620839,5.091627489037289,3.9026383081953355,4.275592598402114,8.277513685719555,5.644559604024927,3.6371031084473393,7.1397381874861106,4.750830879806571,6.290111173289979,4.364043906069321,7.425420274333779,8.09269113286428,4.802126366478802,2.9764079083809056,4.113739079715764,8.583831540237643,6.211238487464468,3.235719864833129,4.665466661552134,6.489624109689858,7.604097698944645,5.418310948176321
2023-01-02 14:00:00,3.397005837324666,3.1738581509445005,7.12034753106995,5.825866383011834,4.475387994282555,6.020444508123074,3.671570439909308,6.885941310620839,5.091627489037289,3.9026383081953355,4.275592598402114,8.277513685719555,5.644559604024927,3.6371031084473393,7.1397381874861106,4.750830879806571,6.290111173289979,4.364043906069321,7.425420274333779,8.09269113286428,4.802126366478802,2.9764079083809056,4.113739079715764,8.583831540237643,6.211238487464468,3.235719864833129,4.665466661552134,6.489624109689858,7.604097698944645,5.418310948176321
2023-01-02 15:00:00,3.397005837324666,3.1738581509445005,7.12034753106995,5.825866383011834,4.475387994282555,6.020444508123074,3.671570439909308,6.885941310620839,5.091627489037289,3.9026383081953355,4.275592598402114,8.277513685719555,5.644559604024927,3.6371031084473393,7.1397381874861106,4.750830879806571,6.290111173289979,4.364043906069321,7.425420274333779,8.09269113286428,4.802126366478802,2.9764079083809056,4.113739079715764,8.583831540237643,6.211238487464468,3.235719864833129,4.665466661552134,6.489624109689858,7.604097698944645,5.418310948176321
2023-01-02 16:00:00,3.397005837324666,3.1738581509445005,7.12034753106995,5.825866383011834,4.475387994282555,6.020444508123074,3.671570439909308,6.885941310620839,5.091627489037289,3.9026383081953355,4.275592598402114,8.277513685719555,5.644559604024927,3.6371031084473393,7.1397381874861106,4.750830879806571,6.290111173289979,4.364043906069321,7.425420274333779,8.09269113286428,4.802126366478802,2.9764079083809056,4.113739079715764,8.583831540237643,6.211238487464468,3.235719864833129,4.665466661552134,6.489624109689858,7.604097698944645,5.418310948176321
2023-01-02 17:00:00,3.397005837324666,3.1738581509445005,7.12034753106995,5.825866383011834,4.475387994282555,6.020444508123074,3.671570439909308,6.885941310620839,5.091627489037289,3.9026383081953355,4.275592598402114,8.277513685719555,5.644559604024927,3.6371031084473393,7.1397381874861106,4.750830879806571,6.290111173289979,4.364043906069321,7.425420274333779,8.09269113286428,4.802126366478802,2.9764079083809056,4.113739079715764,8.583831540237643,6.211238487464468,3.235719864833129,4.665466661552134,6.489624109689858,7.604097698944645,5.418310948176321
2023-01-02 18:00:00,3.397005837324666,3.1738581509445005,7.12034753106995,5.825866383011834,4.475387994282555,6.020444508123074,3.671570439909308,6.885941310620839,5.091627489037289,3.9026383081953355,4.275592598402114,8.277513685719555,5.644559604024927,3.6371031084473393,7.1397381874861106,4.750830879806571,6.290111173289979,4.364043906069321,7.425420274333779,8.09269113286428,4.802126366478802,2.9764079083809056,4.113739079715764,8.583831540237643,6.211238487464468,3.235719864833129,4.665466661552134,6.489624109689858,7.604097698944645,5.418310948176321
2023-01-02 19:00:00,3.397005837324666,3.1738581509445005,7.12034753106995,0.0,4.475387994282555,6.020444508123074,3.671570439909308,6.885941310620839,5.091627489037289,3.9026383081953355,0.0,0.0,5.644559604024927,3.6371031084473393,7.1397381874861106,4.750830879806571,0.0,4.364043906069321,7.425420274333779,8.09269113286428,4.802126366478802,2.9764079083809056,4.113739079715764,8.583831540237643,6.211238487464468,3.235719864833129,4.665466661552134,6.489624109689858,7.604097698944645,5.418310948176321
2023-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,6.020444508123074,3.671570439909308,0.0,5.091627489037289,3.9026383081953355,0.0,0.0,5.644559604024927,0.0,7.1397381874861106,0.0,0.0,0.0,7.425420274333779,8.09269113286428,4.802126366478802,2.9764079083809056,0.0,8.583831540237643,6.211238487464468,3.235719864833129,0.0,6.489624109689858,7.604097698944645,5.418310948176321
2023-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.425420274333779,0.0,4.802126366478802,0.0,0.0,8.583831540237643,0.0,3.235719864833129,0.0,0.0,7.604097698944645,0.0
2023-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.583831540237643,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 07:00:00,5.630731588444077,0.0,4.41255839277996,0.0,0.0,13.559322033898304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 08:00:00,5.630731588444077,10.700209294529495,4.41255839277996,3.968917807733675,0.0,13.559322033898304,7.761640066818092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.418184267202644,0.0,0.0,0.0,6.278561434582692,6.700564662895719,0.0,0.0,0.0,5.472933743629627,6.5178298770582,6.610873295488138,6.525058475902272,0.0,5.320700986985172
2023-01-03 09:00:00,5.630731588444077,10.700209294529495,4.41255839277996,3.968917807733675,5.340671043860332,13.559322033898304,7.761640066818092,6.100124308663377,0.0,3.5719755714941823,0.0,6.083406845826713,8.08289553287449,3.926789261945792,0.0,5.418184267202644,4.445975378266237,7.027356090025553,8.920217320957425,6.278561434582692,6.700564662895719,5.547189176575475,10.428368697314108,4.568741499486815,5.472933743629627,6.5178298770582,6.610873295488138,6.525058475902272,0.0,5.320700986985172
2023-01-03 10:00:00,5.630731588444077,10.700209294529495,4.41255839277996,3.968917807733675,5.340671043860332,13.559322033898304,7.761640066818092,6.100124308663377,0.0,3.5719755714941823,6.671789712188807,6.083406845826713,8.08289553287449,3.926789261945792,16.345784027326225,5.418184267202644,4.445975378266237,7.027356090025553,8.920217320957425,6.278561434582692,6.700564662895719,5.547189176575475,10.428368697314108,4.568741499486815,5.472933743629627,6.5178298770582,6.610873295488138,6.525058475902272,4.9557755888839745,5.320700986985172
2023-01-03 11:00:00,5.630731588444077,10.700209294529495,4.41255839277996,3.968917807733675,5.340671043860332,13.559322033898304,7.761640066818092,6.100124308663377,4.890927875616576,3.5719755714941823,6.671789712188807,6.083406845826713,8.08289553287449,3.926789261945792,16.345784027326225,5.418184267202644,4.445975378266237,7.027356090025553,8.920217320957425,6.278561434582692,6.700564662895719,5.547189176575475,10.428368697314108,4.568741499486815,5.472933743629627,6.5178298770582,6.610873295488138,6.525058475902272,4.9557755888839745,5.320700986985172
2023-01-03 12:00:00,5.630731588444077,10.700209294529495,4.41255839277996,3.968917807733675,5.340671043860332,13.559322033898304,7.761640066818092,6.100124308663377,4.890927875616576,3.5719755714941823,6.671789712188807,6.083406845826713,8.08289553287449,3.926789261945792,16.345784027326225,5.418184267202644,4.445975378266237,7.027356090025553,8.920217320957425,6.278561434582692,6.700564662895719,5.547189176575475,10.428368697314108,4.568741499486815,5.472933743629627,6.5178298770582,6.610873295488138,6.525058475902272,4.9557755888839745,5.320700986985172
2023-01-03 13:00:00,5.630731588444077,10.700209294529495,4.41255839277996,3.968917807733675,5.340671043860332,13.559322033898304,7.761640066818092,6.100124308663377,4.890927875616576,3.5719755714941823,6.671789712188807,6.083406845826713,8.08289553287449,3.926789261945792,16.345784027326225,5.418184267202644,4.445975378266237,7.027356090025553,8.920217320957425,6.278561434582692,6.700564662895719,5.547189176575475,10.428368697314108,4.568741499486815,5.472933743629627,6.5178298770582,6.610873295488138,6.525058475902272,4.9557755888839745,5.320700986985172
2023-01-03 14:00:00,5.630731588444077,10.700209294529495,4.41255839277996,3.968917807733675,5.340671043860332,13.559322033898304,7.761640066818092,6.100124308663377,4.890927875616576,3.5719755714941823,6.671789712188807,6.083406845826713,8.08289553287449,3.926789261945792,16.345784027326225,5.418184267202644,4.445975378266237,7.027356090025553,8.920217320957425,6.278561434582692,6.700564662895719,5.547189176575475,10.428368697314108,4.568741499486815,5.472933743629627,6.5178298770582,6.610873295488138,6.525058475902272,4.9557755888839745,5.320700986985172
2023-01-03 15:00:00,5.630731588444077,10.700209294529495,4.41255839277996,3.968917807733675,5.340671043860332,13.559322033898304,7.761640066818092,6.100124308663377,4.890927875616576,3.5719755714941823,6.671789712188807,6.083406845826713,8.08289553287449,3.926789261945792,16.345784027326225,5.418184267202644,4.445975378266237,7.027356090025553,8.920217320957425,6.278561434582692,6.700564662895719,5.547189176575475,10.428368697314108,4.568741499486815,5.472933743629627,6.5178298770582,6.610873295488138,6.525058475902272,4.9557755888839745,5.320700986985172
2023-01-03 16:00:00,5.630731588444077,10.700209294529495,4.41255839277996,3.968917807733675,5.340671043860332,13.559322033898304,7.761640066818092,6.100124308663377,4.890927875616576,3.5719755714941823,6.671789712188807,6.083406845826713,8.08289553287449,3.926789261945792,16.345784027326225,5.418184267202644,4.445975378266237,7.027356090025553,8.920217320957425,6.278561434582692,6.700564662895719,5.547189176575475,10.428368697314108,4.568741499486815,5.472933743629627,6.5178298770582,6.610873295488138,6.525058475902272,4.9557755888839745,5.320700986985172
2023-01-03 17:00:00,5.630731588444077,10.700209294529495,4.41255839277996,3.968917807733675,5.340671043860332,13.559322033898304,7.761640066818092,6.100124308663377,4.890927875616576,3.5719755714941823,6.671789712188807,6.083406845826713,8.08289553287449,3.926789261945792,16.345784027326225,5.418184267202644,4.445975378266237,7.027356090025553,8.920217320957425,6.278561434582692,6.700564662895719,5.547189176575475,10.428368697314108,4.568741499486815,5.472933743629627,6.5178298770582,6.610873295488138,6.525058475902272,4.9557755888839745,5.320700986985172
