date,Consumption_rate_corrected_Vehicle_0,Consumption_rate_corrected_Vehicle_1,Consumption_rate_corrected_Vehicle_10,Consumption_rate_corrected_Vehicle_11,Consumption_rate_corrected_Vehicle_12,Consumption_rate_corrected_Vehicle_13,Consumption_rate_corrected_Vehicle_14,Consumption_rate_corrected_Vehicle_15,Consumption_rate_corrected_Vehicle_16,Consumption_rate_corrected_Vehicle_17,Consumption_rate_corrected_Vehicle_18,Consumption_rate_corrected_Vehicle_19,Consumption_rate_corrected_Vehicle_2,Consumption_rate_corrected_Vehicle_20,Consumption_rate_corrected_Vehicle_21,Consumption_rate_corrected_Vehicle_22,Consumption_rate_corrected_Vehicle_23,Consumption_rate_corrected_Vehicle_24,Consumption_rate_corrected_Vehicle_25,Consumption_rate_corrected_Vehicle_26,Consumption_rate_corrected_Vehicle_27,Consumption_rate_corrected_Vehicle_28,Consumption_rate_corrected_Vehicle_29,Consumption_rate_corrected_Vehicle_3,Consumption_rate_corrected_Vehicle_4,Consumption_rate_corrected_Vehicle_5,Consumption_rate_corrected_Vehicle_6,Consumption_rate_corrected_Vehicle_7,Consumption_rate_corrected_Vehicle_8,Consumption_rate_corrected_Vehicle_9
2023-01-01 16:00:00,0.13162099364165036,0.23145416798270335,0.32993155054781137,0.36440530595926657,0.15094215932032878,0.5098397753088001,0.2184736325468588,0.13905179329868406,0.11329772784640002,0.1982330494831147,0.18430442914976689,0.1576870259677741,0.11329772784640002,0.5051067446997414,0.2462467640448275,0.2066040183224272,0.21665274936323783,0.2623160748013249,0.22879911687090498,0.42881988265803184,0.5098397753088001,0.4631076365408937,0.5098397753088001,0.27675464391625154,0.25042382369783833,0.2743530918880023,0.18464866548619668,0.5098397753088001,0.12435108424913532,0.2622221253543879
2023-01-01 17:00:00,0.2069675110249796,0.11329772784640002,0.1611729301076534,0.18250834435253965,0.1928226515142762,0.19705925147611705,0.1278538068902357,0.2666313069458103,0.47427790738492104,0.15920256817909822,0.15105994655933083,0.11445960924246797,0.11329772784640002,0.3448759810863222,0.3685689507624949,0.3273125411211023,0.28774534028460813,0.13546843269025974,0.25640360961293635,0.39555044963552294,0.1341473458352113,0.3358673053503355,0.3249959653681628,0.12484999918580589,0.3015927680453703,0.11329772784640002,0.32530147176415275,0.173551713359831,0.2153624534802377,0.12108378479928797
2023-01-01 18:00:00,0.11329772784640002,0.12785792473337473,0.1765354800252994,0.5098397753088001,0.11329772784640002,0.23424562960815562,0.14612315420483707,0.156827338194311,0.11329772784640002,0.1449725009122178,0.24150937461065294,0.11329772784640002,0.19837360431770062,0.21572696714551365,0.4375130754298968,0.2719092729324828,0.23370731822981375,0.23157799738094004,0.4375413325045015,0.2743657911959595,0.5098397753088001,0.40431709492881407,0.32731324743052376,0.2385971503395922,0.13268203394432176,0.15354230325165255,0.5098397753088001,0.2739056933152412,0.13472730222086876,0.4392981320705348
2023-01-01 19:00:00,0.11329772784640002,0.14209510956303362,0.17332327466408895,0.2964564136715293,0.1446689291528561,0.0,0.44569082897955314,0.4734151864692099,0.303681945343229,0.11329772784640002,0.11329772784640002,0.22128369336296205,0.30279998208296377,0.19920784918435613,0.2867621882122729,0.39611014595379,0.32443325419023905,0.29831286351237757,0.0,0.25998506110983094,0.2827665490109337,0.16836930295939304,0.3924030792432695,0.5098397753088001,0.11329772784640002,0.1293304979711963,0.0,0.19952132358680782,0.16321199059397873,0.1713466263057903
2023-01-01 20:00:00,0.12373829313136817,0.0,0.174649993584244,0.12874423384058864,0.14841923880498384,0.0,0.19385653425622357,0.0,0.11329772784640002,0.0,0.14697890602395663,0.12828764449866745,0.2045705507826037,0.2020158430224645,0.3217355136768257,0.3187328006739322,0.2979103633609002,0.18247617503609406,0.0,0.11329772784640002,0.17757303807563515,0.5096362395789547,0.41650412265233755,0.0,0.43727289025950683,0.3163045955972805,0.0,0.11329772784640002,0.23044597772308723,0.19674993162582216
2023-01-01 21:00:00,0.0,0.0,0.11329772784640002,0.0,0.0,0.0,0.0,0.0,0.13653508712006104,0.0,0.11329772784640002,0.0,0.11329772784640002,0.0,0.1927504804384006,0.5098397753088001,0.0,0.0,0.0,0.0,0.11538428581228945,0.0,0.5098397753088001,0.0,0.1900863811378034,0.11329772784640002,0.0,0.0,0.0,0.0
2023-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11952773617065784,0.0,0.4629502692697049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5098397753088001,0.0,0.0,0.25213737800509783,0.0,0.0,0.0,0.0
2023-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 07:00:00,0.4924991058664044,0.0,0.0,0.0,0.0,0.0,0.3355668090219996,0.0,0.0,0.0,0.0,0.0,0.0,0.1911672616279705,0.0,0.0,0.0,0.28640269080243547,0.0,0.0,0.0,0.123259004,0.0,0.0,0.0,0.27848679626889844,0.5546655180000001,0.13069374571423487,0.2098446977758888,0.0
2023-01-02 08:00:00,0.16694559469808457,0.0,0.5546655180000001,0.0,0.0,0.0,0.13588311052130367,0.23554304977515483,0.26238888597961235,0.16604544548183425,0.123259004,0.0,0.43666571614910304,0.5546655180000001,0.0,0.0,0.21734087402770985,0.2552078504786681,0.3114466423729833,0.0,0.0,0.29381451645897033,0.123259004,0.2733367746659673,0.0,0.123259004,0.12498754859724247,0.123259004,0.5546655180000001,0.123259004
2023-01-02 09:00:00,0.20139409626076762,0.0,0.3478869491853363,0.123259004,0.0,0.2190917741965824,0.22551898986555563,0.40902446438089474,0.2942493223705726,0.37405414932751185,0.25496222958222914,0.349648775100668,0.123259004,0.2731526052149997,0.38821077626515993,0.21698399980724725,0.3649495910953367,0.27870952665280074,0.2973825448382728,0.27860625375802894,0.0,0.37160353957037584,0.4284477402291128,0.20368698515323858,0.0,0.16119329582075795,0.123259004,0.13187776745663696,0.49291216093542023,0.14605167135537736
2023-01-02 10:00:00,0.123259004,0.1860260230075683,0.123259004,0.3913145074939044,0.123259004,0.123259004,0.5546655180000001,0.46559024207861777,0.2240165845469157,0.123259004,0.123259004,0.15275221139328085,0.123259004,0.2138394752761401,0.3984265284826476,0.2760771876949264,0.5546655180000001,0.4757959460211146,0.31871075617403116,0.18123479377059887,0.0,0.5546655180000001,0.1261168725550992,0.30386211558441734,0.13209953977260588,0.123259004,0.123259004,0.2768046067231193,0.20412611328321092,0.5111290898348041
2023-01-02 11:00:00,0.13616799029027568,0.4543655390619609,0.15160749147793476,0.16147343184552904,0.14551616217697758,0.123259004,0.123259004,0.123259004,0.15507890694631452,0.3411353475923759,0.1928627505525338,0.16837665043851788,0.32912140001052737,0.19690476672989934,0.21440814338602687,0.3030194935218916,0.4387253837133666,0.3770748049687126,0.5546655180000001,0.3559381315090093,0.17802192321708182,0.21651153020330807,0.3546552455046272,0.12643431028599889,0.36474362451001857,0.123259004,0.123259004,0.48865314749899025,0.20748278620934735,0.123259004
2023-01-02 12:00:00,0.207062035695735,0.123259004,0.123259004,0.329009344398965,0.28403782393720034,0.12420623843120009,0.24896544887146385,0.123259004,0.15763464699908217,0.3137160014129599,0.2350106741555641,0.23050667961773844,0.123259004,0.3787729078530264,0.1340683962028594,0.4149538479309942,0.5063805045549737,0.4591614299751813,0.4481989115953069,0.1556168239941362,0.3934465852458533,0.4815113962767605,0.1389292569954493,0.459478799967329,0.123259004,0.123259004,0.123259004,0.2155026939467031,0.20727733794543354,0.4219433059384727
2023-01-02 13:00:00,0.123259004,0.18009976733694216,0.39903768273443574,0.15760135659529304,0.123259004,0.19349913192244955,0.123259004,0.1772346645254781,0.20774190645559396,0.3967239119505563,0.18246469037183782,0.15803425658581086,0.5546655180000001,0.517996372177968,0.38930689250423645,0.27769870645841527,0.1653515660695502,0.2652807447635414,0.5114611028184203,0.41994318766894495,0.22904232406476638,0.33625953471633435,0.19777330653099234,0.21584744881553536,0.24323319608091065,0.239876870498973,0.19583259425309787,0.21971664494062954,0.123259004,0.253831964051806
2023-01-02 14:00:00,0.2452718310390607,0.3804382416895672,0.5546655180000001,0.3429479898993146,0.38589749160976733,0.5056844984530545,0.14204742761522782,0.45155887977933135,0.20402241231197385,0.123259004,0.25977575439713374,0.28944477059090723,0.13400544444510462,0.22492616638394866,0.3469540828587625,0.2057229309843987,0.3602058392016779,0.3798033582330208,0.36039891268225954,0.14534188230157127,0.2227443172837686,0.16611454720000424,0.5546655180000001,0.123259004,0.36875232701010763,0.13971389438015985,0.17634468250954494,0.400095272718108,0.2739813235430619,0.5546655180000001
2023-01-02 15:00:00,0.1313556316314604,0.1357326670703325,0.5546655180000001,0.123259004,0.21312360780103115,0.1685678096619438,0.13640375683364023,0.22911952856528586,0.17084207695636708,0.14869342958067538,0.123259004,0.123259004,0.19155721891018473,0.30102989210070175,0.19623199833564872,0.325991560513909,0.15034060301319155,0.4352760538653955,0.16431316501445492,0.2520807013734498,0.3499118541285339,0.5546655180000001,0.32626132186749784,0.123259004,0.19367386882904453,0.27165344361356775,0.14797576639199664,0.15585097157922712,0.49639190130007893,0.123259004
2023-01-02 16:00:00,0.16005341443337245,0.21580064631112159,0.15433756774353807,0.27855751630065534,0.123259004,0.14811093907041575,0.5546655180000001,0.5546655180000001,0.3159023964575175,0.123259004,0.123259004,0.123259004,0.2190008821593924,0.2424882402111861,0.3746052345326749,0.4720421948611748,0.15623720727218562,0.28057635393352975,0.34635064647970815,0.2936542076902032,0.43348823212332543,0.25424783780313626,0.30474195610672494,0.29319082348227576,0.18620959892374597,0.26110691058292124,0.123259004,0.39067170479390206,0.130287761574978,0.20847977792118175
2023-01-02 17:00:00,0.13126594160298044,0.26516112398278574,0.16125446462679463,0.15428487120256443,0.2443196642141994,0.14554043292563718,0.1326363807534257,0.28271604497821246,0.3768658392423635,0.1700564681721806,0.123259004,0.123259004,0.1762530988321731,0.25058102458217585,0.12380686556404961,0.15671062953108691,0.2319920784548664,0.3758449230359115,0.2616070069993768,0.2358889998534197,0.40858283120444294,0.5546655180000001,0.41403134989141704,0.27486142619498943,0.34380557367625153,0.32170735120018046,0.4206736299619713,0.123259004,0.19211528385839513,0.123259004
2023-01-02 18:00:00,0.5546655180000001,0.5546655180000001,0.15870786496719633,0.123259004,0.1658262083884704,0.3378737367976863,0.5546655180000001,0.2429139958782309,0.123259004,0.27743667038075975,0.123259004,0.22655583778466487,0.16289366971012814,0.2801974494430635,0.19806583500675926,0.5546655180000001,0.13742096724777572,0.17971275147268198,0.4225227276570934,0.1982107017719367,0.3969371585311251,0.31920934143094637,0.3313275625862149,0.4098547809495794,0.123259004,0.12401253538414836,0.123259004,0.1249199419678871,0.17675190674418806,0.2568455948495842
2023-01-02 19:00:00,0.19122300634535783,0.3066806979405716,0.17163771374314332,0.0,0.16113921803571024,0.123259004,0.1801580867216077,0.2546336721665674,0.2641530836997935,0.13661445927086915,0.0,0.0,0.41038645770933446,0.17184403604702714,0.5490887731598985,0.36947180111246614,0.0,0.31444508768458623,0.25126771011516275,0.44513854410357934,0.21099288080866008,0.27249379603235313,0.25668436937561506,0.123259004,0.13354509408423398,0.165622036001435,0.123259004,0.123259004,0.180977065086827,0.123259004
2023-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.5546655180000001,0.1927830084096788,0.0,0.15635546372577297,0.21402757003572948,0.0,0.0,0.23666809470983438,0.0,0.29253293757609494,0.0,0.0,0.0,0.18020261860140377,0.1635057601764548,0.15544514658922964,0.21471754228835066,0.0,0.123259004,0.123259004,0.29353066429769337,0.0,0.23681034280264224,0.3078307198381144,0.21387844082971688
2023-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2713409487200764,0.0,0.2435254023826549,0.0,0.0,0.2896047416680132,0.0,0.24602364788359665,0.0,0.0,0.228719998495408,0.0
2023-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22414222647376192,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 07:00:00,0.1209049010004,0.0,0.1904636352934683,0.0,0.0,0.3015418952720686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03 08:00:00,0.1209049010004,0.1209049010004,0.2304929540012369,0.20277674985775673,0.0,0.122592876778551,0.1209049010004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22108541379198254,0.0,0.0,0.0,0.5440720545018,0.5199221650234649,0.0,0.0,0.0,0.3937212032316801,0.3324337487294764,0.1209049010004,0.1209049010004,0.0,0.4210569932766042
2023-01-03 09:00:00,0.2145838725286816,0.4159090548276571,0.210179518860364,0.1209049010004,0.2660976871221052,0.13883212612909626,0.1209049010004,0.1209049010004,0.0,0.15753922999146075,0.0,0.1209049010004,0.1209049010004,0.2266829566845923,0.0,0.16336306452042515,0.33187880049111945,0.3645533056095183,0.34747971217750473,0.42806774533912034,0.3260621701769432,0.241167530508065,0.44546837759062696,0.19682972334264007,0.1826201613493574,0.1209049010004,0.2011639658258587,0.20407294599691153,0.0,0.5312983461880327
2023-01-03 10:00:00,0.30341696852595273,0.1209049010004,0.1209049010004,0.1209049010004,0.23291976175573148,0.21874287940971815,0.3892610479823349,0.22139890278495777,0.0,0.3145408210323484,0.5440720545018,0.3170717370011417,0.17712703124828139,0.1209049010004,0.1209049010004,0.3513268405314441,0.30940415040867947,0.4572940597156517,0.3071417932074073,0.2500350847914125,0.1630670544150845,0.22718321771184588,0.1209049010004,0.1209049010004,0.1209049010004,0.20385613117872228,0.3560741263201555,0.13940482140721475,0.12533208292197376,0.14565663471108403
2023-01-03 11:00:00,0.21111342433854113,0.16485139701970591,0.19371525828011177,0.1209049010004,0.1209049010004,0.1209049010004,0.19971074163402422,0.42205177577998737,0.2591775432349272,0.5440720545018,0.1209049010004,0.2721541269219896,0.3760748829524878,0.19688036569388126,0.37847001798394736,0.2169820938269061,0.26341821884620703,0.2141841629653169,0.34574255190025494,0.24151992667097552,0.3627380109433714,0.4083194081387073,0.29309267555528246,0.18575524095500515,0.1209049010004,0.1209049010004,0.3609776553812047,0.37047551285306046,0.12514537572103454,0.31198980495759415
2023-01-03 12:00:00,0.17570765892244172,0.20594011639154605,0.3037137004217581,0.26789002432141346,0.2096452778911646,0.3221144711342231,0.5270733339722963,0.4924214781148323,0.1448432367630618,0.18438693189615427,0.20389686474177235,0.20685367969358628,0.3196390558831369,0.1256323037796396,0.19271385219524753,0.1750411239015672,0.37475748582558904,0.23129002652593428,0.12239094047451486,0.25996417075252837,0.24767856810676742,0.12565180443148322,0.4755078511507049,0.1209049010004,0.24926818863230113,0.14140884482511484,0.4059799159412467,0.5440720545018,0.1209049010004,0.2972432352458176
2023-01-03 13:00:00,0.1560545285162959,0.38984178051003116,0.23010054758014312,0.2906636300661936,0.1209049010004,0.2913251052061248,0.1209049010004,0.1877176489235303,0.4283751883552438,0.18451416385743633,0.3187668931181129,0.40771622326432766,0.14031761052542266,0.3428188466462401,0.2390133411217136,0.2922764662294494,0.20292413900466216,0.24708536271308423,0.1209049010004,0.48135347329779266,0.5023936217703701,0.17760264357901656,0.5440720545018,0.1209049010004,0.1209049010004,0.3270206838264427,0.1209049010004,0.21650026977852818,0.13081158047462918,0.25921269158321936
